time_ns,Rg_A
1.164000038236865375e+00,1.186024509591362985e+01
1.165000038269714988e+00,1.301463704828067236e+01
1.166000038302564379e+00,1.294965165985894551e+01
1.167000038335413770e+00,1.377653839872065333e+01
1.168000038368263382e+00,1.317786847811382422e+01
1.169000038401112995e+00,1.303468367679403883e+01
1.170000038433962608e+00,1.275272831094913428e+01
1.171000038466812221e+00,1.131338101922223416e+01
1.172000038499661834e+00,1.237575972130196256e+01
1.173000038532511002e+00,1.272821651238635177e+01
1.174000038565360615e+00,1.212396780255482120e+01
1.175000038598210228e+00,1.172963093081589214e+01
1.176000038631059841e+00,1.152343705378907934e+01
1.177000038663909454e+00,1.008004563377641460e+01
1.178000038696758844e+00,1.237736673770389473e+01
1.179000038729608457e+00,1.268247458566978914e+01
1.180000038762458070e+00,1.178423637435050786e+01
1.181000038795307461e+00,1.180998430363990792e+01
1.182000038828157074e+00,1.383559823818442069e+01
1.183000038861006464e+00,1.388286853357216089e+01
1.184000038893856077e+00,1.301741532125165257e+01
1.185000038926705690e+00,1.387995249256525909e+01
1.186000038959555303e+00,1.456509867476284903e+01
1.187000038992404916e+00,1.633938095021940384e+01
1.188000039025254084e+00,1.366929999565867782e+01
1.189000039058103697e+00,1.330343754688660418e+01
1.190000039090953310e+00,1.359820561807769046e+01
1.191000039123802923e+00,1.307487721581649076e+01
1.192000039156652536e+00,1.483905399926203117e+01
1.193000039189501926e+00,1.668318299937159921e+01
1.194000039222351539e+00,1.750178244427294061e+01
1.195000039255201152e+00,1.973683759935061133e+01
1.196000039288050543e+00,2.099052156192743013e+01
1.197000039320900155e+00,2.225954341500699840e+01
1.198000039353749768e+00,2.425489669470434961e+01
1.199000039386599159e+00,2.231477435711007473e+01
1.200000039419448772e+00,2.135725718723271882e+01
1.201000039452298385e+00,1.832146186518931330e+01
1.202000039485147997e+00,1.837900030766063253e+01
1.203000039517997388e+00,1.893950780630770581e+01
1.204000039550846779e+00,1.982071378673301609e+01
1.205000039583696392e+00,1.905061180254651276e+01
1.206000039616546005e+00,1.942795536247434285e+01
1.207000039649395617e+00,1.912783120483629418e+01
1.208000039682245230e+00,2.032526313085727310e+01
1.209000039715094621e+00,1.866405541043929617e+01
1.210000039747944234e+00,1.662760590430608687e+01
1.211000039780793625e+00,1.669716383908388124e+01
1.212000039813643237e+00,1.699394076887730520e+01
1.213000039846492850e+00,1.571942650628500182e+01
1.214000039879342241e+00,1.961927408989043187e+01
1.215000039912191854e+00,1.779892863518275092e+01
1.216000039945041467e+00,1.764157590000016995e+01
1.217000039977891079e+00,1.788700060582742779e+01
1.218000040010740470e+00,1.790858618741109964e+01
1.219000040043589861e+00,1.896558735054250278e+01
1.220000040076439474e+00,2.089677398328537095e+01
1.221000040109289086e+00,1.730003016121570170e+01
1.222000040142138699e+00,1.720217852859639862e+01
1.223000040174988312e+00,1.613610720976835111e+01
1.224000040207837925e+00,1.540529382052055851e+01
1.225000040240687316e+00,1.568755327299362712e+01
1.226000040273536706e+00,1.742898447288838781e+01
1.227000040306386319e+00,1.604642989791666707e+01
1.228000040339235932e+00,1.546154161955568007e+01
1.229000040372085545e+00,1.664441955807543749e+01
1.230000040404934936e+00,1.617733969258421567e+01
1.231000040437784548e+00,1.472390073313227710e+01
1.232000040470634161e+00,1.587963274437300143e+01
1.233000040503483552e+00,1.479908285115067557e+01
1.234000040536333165e+00,1.418428873013271563e+01
1.235000040569182556e+00,1.551013570295080690e+01
1.236000040602032168e+00,1.491616235562513459e+01
1.237000040634881781e+00,1.531998957949053342e+01
1.238000040667731394e+00,1.416204869455783744e+01
1.239000040700581007e+00,1.529199331393730610e+01
1.240000040733430398e+00,1.620901392270767616e+01
1.241000040766279788e+00,1.714791285865323189e+01
1.242000040799129401e+00,1.821406486274218040e+01
1.243000040831979014e+00,1.716541700532246750e+01
1.244000040864828627e+00,1.710218037136482749e+01
1.245000040897678018e+00,1.662894871944920183e+01
1.246000040930527630e+00,1.622494375486695972e+01
1.247000040963377243e+00,1.652940398661933585e+01
1.248000040996226634e+00,1.588725532686204289e+01
1.249000041029076247e+00,1.503272767636913798e+01
1.250000041061925860e+00,1.552316367406072040e+01
1.251000041094775250e+00,1.508509458417399074e+01
1.252000041127624863e+00,1.661663517328544160e+01
1.253000041160474476e+00,1.683214786534531271e+01
1.254000041193324089e+00,1.711384257704830958e+01
1.255000041226173702e+00,1.608358073263833532e+01
1.256000041259022870e+00,1.551732596788586171e+01
1.257000041291872483e+00,1.437265541487354348e+01
1.258000041324722096e+00,1.411412093391310663e+01
1.259000041357571709e+00,1.433872013063874640e+01
1.260000041390421321e+00,1.428615251018779908e+01
1.261000041423270712e+00,1.397156918680767745e+01
1.262000041456120325e+00,1.390584689130500173e+01
1.263000041488969938e+00,1.346806687419874216e+01
1.264000041521819329e+00,1.431421357893649393e+01
1.265000041554668941e+00,1.372054662838951344e+01
1.266000041587518332e+00,1.181156419923826917e+01
1.267000041620367945e+00,1.162953749309962248e+01
1.268000041653217558e+00,1.197044916533709369e+01
1.269000041686067171e+00,1.120622391458757150e+01
1.270000041718916783e+00,9.792038042627037697e+00
1.271000041751765952e+00,1.066959478776774084e+01
1.272000041784615565e+00,1.124932482914461040e+01
1.273000041817465178e+00,1.174587462158695672e+01
1.274000041850314791e+00,1.088183362838834789e+01
1.275000041883164403e+00,1.027139629676817911e+01
1.276000041916014016e+00,1.091268316573410146e+01
1.277000041948863407e+00,1.030211479697986476e+01
1.278000041981713020e+00,1.068983794773047613e+01
1.279000042014562410e+00,1.085073855714467861e+01
1.280000042047412023e+00,1.121018579430845463e+01
1.281000042080261636e+00,1.108291669739778307e+01
1.282000042113111027e+00,1.233945989753851968e+01
1.283000042145960640e+00,1.395140658837778602e+01
1.284000042178810252e+00,1.334312415557620213e+01
1.285000042211659865e+00,1.263460130932837977e+01
1.286000042244509256e+00,1.446252924220961589e+01
1.287000042277358647e+00,1.542332801455890134e+01
1.288000042310208260e+00,1.625970310107499728e+01
1.289000042343057872e+00,1.530652893892780320e+01
1.290000042375907485e+00,1.397873401595839660e+01
1.291000042408757098e+00,1.429072359346229781e+01
1.292000042441606489e+00,1.345797004776084549e+01
1.293000042474456102e+00,1.303557996419122844e+01
1.294000042507305492e+00,1.400840526768428873e+01
1.295000042540155105e+00,1.260559967854348074e+01
1.296000042573004718e+00,1.368556351024282947e+01
1.297000042605854109e+00,1.432177939839742997e+01
1.298000042638703722e+00,1.328565016153302913e+01
1.299000042671553334e+00,1.251316279674757403e+01
1.300000042704402947e+00,1.357178199055051770e+01
1.301000042737252338e+00,1.264969944680950142e+01
1.302000042770101951e+00,1.290558444925621195e+01
1.303000042802951342e+00,1.236639410706283471e+01
1.304000042835800954e+00,1.143205869784672579e+01
1.305000042868650567e+00,1.334436073513820276e+01
1.306000042901500180e+00,1.401967897744754410e+01
1.307000042934349793e+00,1.215839376384917259e+01
1.308000042967199184e+00,1.311583495336372174e+01
1.309000043000048574e+00,1.295180481394536542e+01
1.310000043032898187e+00,1.346343910728200122e+01
1.311000043065747800e+00,1.466062566986857263e+01
1.312000043098597413e+00,1.264146091342240652e+01
1.313000043131446803e+00,1.205737220475459814e+01
1.314000043164296416e+00,1.136004547355575234e+01
1.315000043197146029e+00,1.230864245313164851e+01
1.316000043229995420e+00,1.169121288691302318e+01
1.317000043262845033e+00,1.083723841786342312e+01
1.318000043295694423e+00,1.229583243236369405e+01
1.319000043328544036e+00,1.317666667514587431e+01
1.320000043361393649e+00,1.473194409816193939e+01
1.321000043394243262e+00,1.400626483440487391e+01
1.322000043427092875e+00,1.237798946432917191e+01
1.323000043459942265e+00,1.201061126593023687e+01
1.324000043492791656e+00,1.319758573913743938e+01
1.325000043525641269e+00,1.346633063276478381e+01
1.326000043558490882e+00,1.409998203100865233e+01
1.327000043591340495e+00,1.541668369024983498e+01
1.328000043624190107e+00,1.662652558682264470e+01
1.329000043657039498e+00,1.493045495137425149e+01
1.330000043689889111e+00,1.299527595743278496e+01
1.331000043722738502e+00,1.397988735812487704e+01
1.332000043755588115e+00,1.277569713041356358e+01
1.333000043788437727e+00,1.371894082878504939e+01
1.334000043821287118e+00,1.403886093571656701e+01
1.335000043854136731e+00,1.292160582620267384e+01
1.336000043886986344e+00,1.318513452817381548e+01
1.337000043919835957e+00,1.320158655491385602e+01
1.338000043952685569e+00,1.356831927736866916e+01
1.339000043985534738e+00,1.398418305607985701e+01
1.340000044018384351e+00,1.307091986122689775e+01
1.341000044051233964e+00,1.457450078178186814e+01
1.342000044084083576e+00,1.575146202398032003e+01
1.343000044116933189e+00,1.602714336980791998e+01
1.344000044149782580e+00,1.496475005093094879e+01
1.345000044182632193e+00,1.469097461768132895e+01
1.346000044215481584e+00,1.400100531277902149e+01
1.347000044248331196e+00,1.266606753731410606e+01
1.348000044281180809e+00,1.253961120405374174e+01
1.349000044314030200e+00,1.198724721843580276e+01
1.350000044346879813e+00,1.164104496992925419e+01
1.351000044379729426e+00,1.127304076662622379e+01
1.352000044412579038e+00,1.133014800690292745e+01
1.353000044445428651e+00,1.187651597999934516e+01
1.354000044478278042e+00,1.314058100335335055e+01
1.355000044511127433e+00,1.495805769861843793e+01
1.356000044543977046e+00,1.271231251083305835e+01
1.357000044576826658e+00,1.415034866604936425e+01
1.358000044609676271e+00,1.305767774955346106e+01
1.359000044642525884e+00,1.186944967317897515e+01
1.360000044675375275e+00,1.123304427093314040e+01
1.361000044708224888e+00,1.128138067585556925e+01
1.362000044741074278e+00,1.206906219625889243e+01
1.363000044773923891e+00,1.158850316454630303e+01
1.364000044806773504e+00,1.139955023554482771e+01
1.365000044839622895e+00,1.116175787847326184e+01
1.366000044872472508e+00,1.110374801660757527e+01
1.367000044905322120e+00,1.180487984624721243e+01
1.368000044938171733e+00,1.088684985665847904e+01
1.369000044971021124e+00,1.090398548024036529e+01
1.370000045003870515e+00,1.117795466635179302e+01
1.371000045036720127e+00,1.033579837577696026e+01
1.372000045069569740e+00,1.025108557352929850e+01
1.373000045102419353e+00,1.154290079363433286e+01
1.374000045135268966e+00,1.064377337052675720e+01
1.375000045168118357e+00,9.962708429279532041e+00
1.376000045200967969e+00,1.044732041885833951e+01
1.377000045233817360e+00,9.990931704037761207e+00
1.378000045266666973e+00,1.199181883109969071e+01
1.379000045299516586e+00,1.121925518234421837e+01
1.380000045332366199e+00,1.138693004264749753e+01
1.381000045365215589e+00,1.144504525144602702e+01
1.382000045398065202e+00,1.280448534421368301e+01
1.383000045430914815e+00,1.337153770556443355e+01
1.384000045463764206e+00,1.252781701748181220e+01
1.385000045496613819e+00,1.395310968840994192e+01
1.386000045529463209e+00,1.350489796971257128e+01
1.387000045562312822e+00,1.268534563985084240e+01
1.388000045595162435e+00,1.284830786857268059e+01
1.389000045628012048e+00,1.356420233069479764e+01
1.390000045660861661e+00,1.128650215716948857e+01
1.391000045693711051e+00,1.178680833025185493e+01
1.392000045726560442e+00,1.266741956172866246e+01
1.393000045759410055e+00,1.336469583538827877e+01
1.394000045792259668e+00,1.412281230789984754e+01
1.395000045825109281e+00,1.459713327934426985e+01
1.396000045857958671e+00,1.252873350622769877e+01
1.397000045890808284e+00,1.272473258141193320e+01
1.398000045923657897e+00,1.278933729293379962e+01
1.399000045956507288e+00,1.366453546320979484e+01
1.400000045989356900e+00,1.359683577636167406e+01
1.401000046022206291e+00,1.392548602070858621e+01
1.402000046055055904e+00,1.612144365132708757e+01
1.403000046087905517e+00,1.641065956681878646e+01
1.404000046120755130e+00,1.784550977942379291e+01
1.405000046153604742e+00,1.659675280498350247e+01
1.406000046186454355e+00,1.874115192204234148e+01
1.407000046219303524e+00,1.758443530882790995e+01
1.408000046252153137e+00,1.662664044268322527e+01
1.409000046285002750e+00,1.672162294745679745e+01
1.410000046317852362e+00,1.470849487492306906e+01
1.411000046350701975e+00,1.274138848632514964e+01
1.412000046383551366e+00,1.372980599143649449e+01
1.413000046416400979e+00,1.361020932029898489e+01
1.414000046449250370e+00,1.226408070910031078e+01
1.415000046482099982e+00,1.222627113282368327e+01
1.416000046514949595e+00,1.413457793247328098e+01
1.417000046547798986e+00,1.463617102515368451e+01
1.418000046580648599e+00,1.392703127776440475e+01
1.419000046613498212e+00,1.466851486094436474e+01
1.420000046646347824e+00,1.404521295784260992e+01
1.421000046679197437e+00,1.379398052633291449e+01
1.422000046712046606e+00,1.511176271307075680e+01
1.423000046744896219e+00,1.520792674994179272e+01
1.424000046777745832e+00,1.369235779130969455e+01
1.425000046810595444e+00,1.205825793475286467e+01
1.426000046843445057e+00,1.221882501600293125e+01
1.427000046876294448e+00,1.345653864550283352e+01
1.428000046909144061e+00,1.338259776701101700e+01
1.429000046941993451e+00,1.378630944585512630e+01
1.430000046974843064e+00,1.293626675436463991e+01
1.431000047007692677e+00,1.235834172195072789e+01
1.432000047040542290e+00,1.187922356848548944e+01
1.433000047073391681e+00,1.240547909129464443e+01
1.434000047106241293e+00,1.248669521191184373e+01
1.435000047139090906e+00,1.201209078952431497e+01
1.436000047171940519e+00,1.226831445687313504e+01
1.437000047204789910e+00,1.195139611406143665e+01
1.438000047237639301e+00,1.222518909592991676e+01
1.439000047270488913e+00,1.195257859551198010e+01
1.440000047303338526e+00,1.209230588075213575e+01
1.441000047336188139e+00,1.146400161984483468e+01
1.442000047369037752e+00,1.198269624611393525e+01
1.443000047401887143e+00,1.157970230659270960e+01
1.444000047434736533e+00,1.162884609794975255e+01
1.445000047467586146e+00,1.057782719867121024e+01
1.446000047500435759e+00,1.275047174701343344e+01
1.447000047533285372e+00,1.286945499747850619e+01
1.448000047566134763e+00,1.269574119077993046e+01
1.449000047598984375e+00,1.364134273175742251e+01
1.450000047631833988e+00,1.343466462671286443e+01
1.451000047664683601e+00,1.759742225854760633e+01
1.452000047697532992e+00,1.632858334734662975e+01
1.453000047730382382e+00,1.454847181371871301e+01
1.454000047763231995e+00,1.352876435886089546e+01
1.455000047796081608e+00,1.535578362298106114e+01
1.456000047828931221e+00,1.350046357039285816e+01
1.457000047861780834e+00,1.431451717283179370e+01
1.458000047894630447e+00,1.418262048735472902e+01
1.459000047927479837e+00,1.455040988496878462e+01
1.460000047960329228e+00,1.353651984081164805e+01
1.461000047993178841e+00,1.301966010469200263e+01
1.462000048026028454e+00,1.274059506468548975e+01
1.463000048058878066e+00,1.344606540894432456e+01
1.464000048091727457e+00,1.208549992191577083e+01
1.465000048124577070e+00,1.109101854286220146e+01
1.466000048157426683e+00,1.264097185287434932e+01
1.467000048190276074e+00,1.196506258123627653e+01
1.468000048223125686e+00,1.294061652687221198e+01
1.469000048255975077e+00,1.441939139704567374e+01
1.470000048288824690e+00,1.515010347178346883e+01
1.471000048321674303e+00,1.451663894825361645e+01
1.472000048354523916e+00,1.394711544926115110e+01
1.473000048387373528e+00,1.637892614938301605e+01
1.474000048420222919e+00,1.585009713525364461e+01
1.475000048453072310e+00,1.479722183413872294e+01
1.476000048485921923e+00,1.531971889133068210e+01
1.477000048518771536e+00,1.641330198691577280e+01
1.478000048551621148e+00,1.573619144583204843e+01
1.479000048584470539e+00,1.689268172722404415e+01
1.480000048617320152e+00,1.694690998821604921e+01
1.481000048650169765e+00,1.639670952879546562e+01
1.482000048683019156e+00,1.535746699555748052e+01
1.483000048715868768e+00,1.560493417481490930e+01
1.484000048748718381e+00,1.675794526682587815e+01
1.485000048781567772e+00,1.838134301650314129e+01
1.486000048814417385e+00,1.996444152554952467e+01
1.487000048847266997e+00,2.020031742209327419e+01
1.488000048880116610e+00,1.925141862620546007e+01
1.489000048912966223e+00,1.885441717547890406e+01
1.490000048945815392e+00,1.906694977279352798e+01
1.491000048978665005e+00,1.571036619479831309e+01
1.492000049011514617e+00,1.586610184274378810e+01
1.493000049044364230e+00,1.550629208243632462e+01
1.494000049077213843e+00,1.722711629783639253e+01
1.495000049110063234e+00,1.683410350388873766e+01
1.496000049142912847e+00,1.736356272785126720e+01
1.497000049175762237e+00,1.719130083722061286e+01
1.498000049208611850e+00,1.608062741820797115e+01
1.499000049241461463e+00,1.707080481782232440e+01
1.500000049274310854e+00,1.599035288499896268e+01
1.501000049307160467e+00,1.505888151890717275e+01
1.502000049340010079e+00,1.715593943118693332e+01
1.503000049372859692e+00,1.933111477340982631e+01
1.504000049405709305e+00,2.156687637456081674e+01
1.505000049438558474e+00,1.712122597831934101e+01
1.506000049471408087e+00,1.821679880283641850e+01
1.507000049504257699e+00,1.812947215976675253e+01
1.508000049537107312e+00,1.755298649049112569e+01
1.509000049569956925e+00,1.814979547265188842e+01
1.510000049602806538e+00,1.570681430509479881e+01
1.511000049635655929e+00,1.616302551394231557e+01
1.512000049668505319e+00,1.530854983181065876e+01
1.513000049701354932e+00,1.550404185727987816e+01
1.514000049734204545e+00,1.627234274299001271e+01
1.515000049767054158e+00,1.474790508433189551e+01
1.516000049799903548e+00,1.302350794647663612e+01
1.517000049832753161e+00,1.337390648480304733e+01
1.518000049865602774e+00,1.273781572032189224e+01
1.519000049898452387e+00,1.178035155668853839e+01
1.520000049931301778e+00,1.224563749999657780e+01
1.521000049964151168e+00,1.162374695934621194e+01
1.522000049997000781e+00,1.316349733679354905e+01
1.523000050029850394e+00,1.338224820306048457e+01
1.524000050062700007e+00,1.394355361619115286e+01
1.525000050095549620e+00,1.415810338839674998e+01
1.526000050128399010e+00,1.596454768455492612e+01
1.527000050161248401e+00,1.616919094784152122e+01
1.528000050194098014e+00,1.399911110696031358e+01
1.529000050226947627e+00,1.423241246996069442e+01
1.530000050259797240e+00,1.295666460874873493e+01
1.531000050292646630e+00,1.165825469367123191e+01
1.532000050325496243e+00,1.194165335439386233e+01
1.533000050358345856e+00,1.264765143480714471e+01
1.534000050391195469e+00,1.160946686128747629e+01
1.535000050424044860e+00,1.076994381014186075e+01
1.536000050456894250e+00,1.274348303384865488e+01
1.537000050489743863e+00,1.396948425493083512e+01
1.538000050522593476e+00,1.366302411129858996e+01
1.539000050555443089e+00,1.318117165940188862e+01
1.540000050588292702e+00,1.372707872459498546e+01
1.541000050621142314e+00,1.425094521860990682e+01
1.542000050653991483e+00,1.447963084282054425e+01
1.543000050686841096e+00,1.588873338224384213e+01
1.544000050719690709e+00,1.621754069943066057e+01
1.545000050752540321e+00,1.510930828514613289e+01
1.546000050785389934e+00,1.470534093126838826e+01
1.547000050818239325e+00,1.526823418405949440e+01
1.548000050851088938e+00,1.636705197579955851e+01
1.549000050883938551e+00,1.685045689539202129e+01
1.550000050916787941e+00,1.602970550709624931e+01
1.551000050949637554e+00,1.574250276626527878e+01
1.552000050982486945e+00,1.427397664631659246e+01
1.553000051015336558e+00,1.517891032851488475e+01
1.554000051048186171e+00,1.328407098807337405e+01
1.555000051081035783e+00,1.132604030968978570e+01
1.556000051113885396e+00,1.093600257751574212e+01
1.557000051146734787e+00,1.108804134547892062e+01
1.558000051179584178e+00,1.126214239850807886e+01
1.559000051212433791e+00,1.179478669249868794e+01
1.560000051245283403e+00,1.134789632122690328e+01
1.561000051278133016e+00,1.095080247159478937e+01
1.562000051310982407e+00,1.146537340078341671e+01
1.563000051343832020e+00,1.140421234096766057e+01
1.564000051376681633e+00,1.092657428410466736e+01
1.565000051409531023e+00,1.013792130955021165e+01
1.566000051442380636e+00,1.060711119877708164e+01
1.567000051475230249e+00,1.180246073029110221e+01
1.568000051508079640e+00,1.180578037989542395e+01
1.569000051540929253e+00,1.122058694234058507e+01
1.570000051573778865e+00,9.924152156617200404e+00
1.571000051606628478e+00,1.019253015578322774e+01
1.572000051639478091e+00,1.104529324379658917e+01
1.573000051672327260e+00,1.082824069437305248e+01
1.574000051705176872e+00,1.070114479391765094e+01
1.575000051738026485e+00,1.048706160744556648e+01
1.576000051770876098e+00,1.117866296729084752e+01
1.577000051803725711e+00,1.103509922274803934e+01
1.578000051836575102e+00,1.141333161703083121e+01
1.579000051869424714e+00,1.219258007244313191e+01
1.580000051902274105e+00,1.114636321081835746e+01
1.581000051935123718e+00,1.148431818666267823e+01
1.582000051967973331e+00,1.144420128982747542e+01
1.583000052000822722e+00,1.175040464682254537e+01
1.584000052033672334e+00,1.224396472821344517e+01
1.585000052066521947e+00,1.014241283301215191e+01
1.586000052099371560e+00,9.768179293934851515e+00
1.587000052132221173e+00,9.646753248356125354e+00
1.588000052165070342e+00,9.603745906653529119e+00
1.589000052197919954e+00,1.112089906654554206e+01
1.590000052230769567e+00,1.104826930973851518e+01
1.591000052263619180e+00,1.092589994621946303e+01
1.592000052296468793e+00,1.151466719929516280e+01
1.593000052329318406e+00,1.087857883430169892e+01
1.594000052362167796e+00,1.103049392998264011e+01
1.595000052395017187e+00,1.040896601738675642e+01
1.596000052427866800e+00,1.069483942218354677e+01
1.597000052460716413e+00,1.179318845465376953e+01
1.598000052493566026e+00,1.136709590517865465e+01
1.599000052526415416e+00,1.034515046130282023e+01
1.600000052559265029e+00,1.103526481488632704e+01
1.601000052592114642e+00,1.275941494833929113e+01
1.602000052624964255e+00,1.161063213514583836e+01
1.603000052657813645e+00,1.283275199036936698e+01
1.604000052690663036e+00,1.425173278105224028e+01
1.605000052723512649e+00,1.453564702824210642e+01
1.606000052756362262e+00,1.319351790162632732e+01
1.607000052789211875e+00,1.199226045247409012e+01
1.608000052822061487e+00,1.211190041258043415e+01
1.609000052854910878e+00,1.178929352276063192e+01
1.610000052887760269e+00,1.200358819543524191e+01
1.611000052920609882e+00,1.231810024031746664e+01
1.612000052953459495e+00,1.392001795338094539e+01
1.613000052986309107e+00,1.284178386172741781e+01
1.614000053019158498e+00,1.381210104118014215e+01
1.615000053052008111e+00,1.398094440073629663e+01
1.616000053084857724e+00,1.443360696397374277e+01
1.617000053117707337e+00,1.498225784325776999e+01
1.618000053150556727e+00,1.502089068125420823e+01
1.619000053183406340e+00,1.497163425658464497e+01
1.620000053216255731e+00,1.353595006513510768e+01
1.621000053249105344e+00,1.409372034082311131e+01
1.622000053281954957e+00,1.393311103927777772e+01
1.623000053314804569e+00,1.184034862826315937e+01
1.624000053347654182e+00,1.155794408967084941e+01
1.625000053380503351e+00,1.052016279830309564e+01
1.626000053413352964e+00,1.144155259281611592e+01
1.627000053446202577e+00,1.056203609604821558e+01
1.628000053479052189e+00,1.110803716888105974e+01
1.629000053511901802e+00,1.024653295426509736e+01
1.630000053544751193e+00,1.060611142502259874e+01
1.631000053577600806e+00,1.171121946915332224e+01
1.632000053610450419e+00,1.230611377739302803e+01
1.633000053643299809e+00,1.284951475601804383e+01
1.634000053676149422e+00,1.341576695282446074e+01
1.635000053708998813e+00,1.354739498257856134e+01
1.636000053741848426e+00,1.371313618539933366e+01
1.637000053774698038e+00,1.291374889444521479e+01
1.638000053807547651e+00,1.189109579926826221e+01
1.639000053840397264e+00,1.099008750154295555e+01
1.640000053873246433e+00,1.150577916910330245e+01
1.641000053906096046e+00,1.128685826028454464e+01
1.642000053938945658e+00,1.048505168994792847e+01
1.643000053971795271e+00,1.085997416613590083e+01
1.644000054004644884e+00,1.091449741561559783e+01
1.645000054037494497e+00,1.119282874817995577e+01
1.646000054070343888e+00,9.296828099430801018e+00
1.647000054103193500e+00,8.988419197460640220e+00
1.648000054136042891e+00,1.004958110773077351e+01
1.649000054168892504e+00,1.135198158429498427e+01
1.650000054201742117e+00,1.045254927380188015e+01
1.651000054234591508e+00,1.266369960454238885e+01
1.652000054267441120e+00,1.226721101621005872e+01
1.653000054300290733e+00,1.250699178277530521e+01
1.654000054333140346e+00,1.170928456870210077e+01
1.655000054365989959e+00,1.226585620144314071e+01
1.656000054398839128e+00,1.041844531886064651e+01
1.657000054431688740e+00,1.159228938686093180e+01
1.658000054464538353e+00,1.176984863009575299e+01
1.659000054497387966e+00,1.118512357175630889e+01
1.660000054530237579e+00,1.244864915103886460e+01
1.661000054563086969e+00,1.145363562640238619e+01
1.662000054595936582e+00,1.340840505457885179e+01
1.663000054628785973e+00,1.471392757600643009e+01
1.664000054661635586e+00,1.171761491345418982e+01
1.665000054694485199e+00,1.185147126118083705e+01
1.666000054727334589e+00,1.397794863781057551e+01
1.667000054760184202e+00,1.408588709154813046e+01
1.668000054793033815e+00,1.435115337943575575e+01
1.669000054825883428e+00,1.344276022420308081e+01
1.670000054858733041e+00,1.443603936229035156e+01
1.671000054891582431e+00,1.388980693918174225e+01
1.672000054924431822e+00,1.235449430366428558e+01
1.673000054957281435e+00,1.262906645941651718e+01
1.674000054990131048e+00,1.080311293323464739e+01
1.675000055022980661e+00,9.722371708386218003e+00
1.676000055055830273e+00,9.706954536014956503e+00
1.677000055088679664e+00,9.864909717587208249e+00
1.678000055121529055e+00,1.041228385562041758e+01
1.679000055154378668e+00,9.607682434521418458e+00
1.680000055187228281e+00,9.448205244042608086e+00
1.681000055220077893e+00,9.984950553949348162e+00
1.682000055252927284e+00,1.025291781238030175e+01
1.683000055285776897e+00,9.364506742532631378e+00
1.684000055318626510e+00,8.967659112953066725e+00
1.685000055351476123e+00,8.616334989430827207e+00
1.686000055384325513e+00,8.389399292782435680e+00
1.687000055417174904e+00,8.417898032549794962e+00
1.688000055450024517e+00,8.603263332973318356e+00
1.689000055482874130e+00,8.879303050243938955e+00
1.690000055515723743e+00,8.725813248940790245e+00
1.691000055548573355e+00,9.864763324591306670e+00
1.692000055581422746e+00,1.143135595374154789e+01
1.693000055614272137e+00,1.358249497666813888e+01
1.694000055647121750e+00,1.419150567177105238e+01
1.695000055679971362e+00,1.404896177865742324e+01
1.696000055712820975e+00,1.235058319102455116e+01
1.697000055745670588e+00,1.134553787608480491e+01
1.698000055778519979e+00,1.148296593365812690e+01
1.699000055811369592e+00,1.251776001837337127e+01
1.700000055844219204e+00,1.267414469118662979e+01
1.701000055877068595e+00,1.354615003508445348e+01
1.702000055909918208e+00,1.150529346638573180e+01
1.703000055942767599e+00,1.145433544803594650e+01
1.704000055975617212e+00,1.187969603012416542e+01
1.705000056008466824e+00,1.164905651989339930e+01
1.706000056041316437e+00,1.331230627931362243e+01
1.707000056074166050e+00,1.297803150310638109e+01
1.708000056107015219e+00,1.413659974716733814e+01
1.709000056139864832e+00,1.449025801320563644e+01
1.710000056172714444e+00,1.571627886124042917e+01
1.711000056205564057e+00,1.460216211717477286e+01
1.712000056238413670e+00,1.389198859412824483e+01
1.713000056271263061e+00,1.472428992129834846e+01
1.714000056304112674e+00,1.556040982252203264e+01
1.715000056336962286e+00,1.476318229945657379e+01
1.716000056369811677e+00,1.613864357486671608e+01
1.717000056402661290e+00,1.614023655540992053e+01
1.718000056435510681e+00,1.369445333580811131e+01
1.719000056468360293e+00,1.556680365647365605e+01
1.720000056501209906e+00,1.603855681462275129e+01
1.721000056534059519e+00,1.585754504459012892e+01
1.722000056566909132e+00,1.394609652574532710e+01
1.723000056599758745e+00,1.503211258142132145e+01
1.724000056632607913e+00,1.408026750913601433e+01
1.725000056665457526e+00,1.393690865542901314e+01
1.726000056698307139e+00,1.311370480916392900e+01
1.727000056731156752e+00,1.174851103880870973e+01
1.728000056764006365e+00,1.201599763390829523e+01
1.729000056796855755e+00,1.184106589929241693e+01
1.730000056829705368e+00,1.159868888039016355e+01
1.731000056862554759e+00,1.237442700814405505e+01
1.732000056895404372e+00,1.239598047078566445e+01
1.733000056928253985e+00,1.303523534856040023e+01
1.734000056961103375e+00,1.257300174596857900e+01
1.735000056993952988e+00,1.416234975140796770e+01
1.736000057026802601e+00,1.467317744079382003e+01
1.737000057059652214e+00,1.559649333400550653e+01
1.738000057092501827e+00,1.467540119886661820e+01
1.739000057125350995e+00,1.444271366471336826e+01
1.740000057158200608e+00,1.594429313094084932e+01
1.741000057191050221e+00,1.369609789947533329e+01
1.742000057223899834e+00,1.587819135944820204e+01
1.743000057256749447e+00,1.511160555395370864e+01
1.744000057289598837e+00,1.346649629831186878e+01
1.745000057322448450e+00,1.563043644136210375e+01
