time_ns,max_internal_distance_A
1.164000038236865375e+00,3.554828051940484812e+01
1.165000038269714988e+00,3.914891190086240158e+01
1.166000038302564379e+00,3.989317257530139216e+01
1.167000038335413770e+00,4.114257543046489474e+01
1.168000038368263382e+00,4.113645978856779806e+01
1.169000038401112995e+00,4.270651030893721156e+01
1.170000038433962608e+00,4.300288457396395359e+01
1.171000038466812221e+00,3.666185234827655393e+01
1.172000038499661834e+00,4.257430490827320568e+01
1.173000038532511002e+00,4.450503393734695123e+01
1.174000038565360615e+00,3.819449517480511247e+01
1.175000038598210228e+00,3.485530022097765368e+01
1.176000038631059841e+00,3.221896886197462351e+01
1.177000038663909454e+00,2.803753956909375944e+01
1.178000038696758844e+00,3.787577522962629928e+01
1.179000038729608457e+00,3.787466066358222605e+01
1.180000038762458070e+00,3.378596790785072557e+01
1.181000038795307461e+00,3.661850394663917285e+01
1.182000038828157074e+00,4.381494622971685260e+01
1.183000038861006464e+00,4.309644663023119193e+01
1.184000038893856077e+00,4.029878536345002971e+01
1.185000038926705690e+00,4.440186427112208634e+01
1.186000038959555303e+00,4.445846578187041587e+01
1.187000038992404916e+00,5.156559763542807673e+01
1.188000039025254084e+00,4.271444210270534825e+01
1.189000039058103697e+00,3.958370594676713949e+01
1.190000039090953310e+00,3.983662938546750354e+01
1.191000039123802923e+00,3.852148400352501056e+01
1.192000039156652536e+00,4.560782457176209448e+01
1.193000039189501926e+00,4.876419060877602618e+01
1.194000039222351539e+00,5.078934334234129011e+01
1.195000039255201152e+00,5.698171179852322865e+01
1.196000039288050543e+00,5.897965206245493164e+01
1.197000039320900155e+00,6.312402053185743966e+01
1.198000039353749768e+00,6.966698391726320949e+01
1.199000039386599159e+00,6.088418875011282694e+01
1.200000039419448772e+00,5.680308302447804891e+01
1.201000039452298385e+00,5.038128554766250033e+01
1.202000039485147997e+00,4.654655653050678410e+01
1.203000039517997388e+00,5.026689887293060366e+01
1.204000039550846779e+00,5.328552540118177205e+01
1.205000039583696392e+00,5.145039137873817481e+01
1.206000039616546005e+00,5.159109446684369971e+01
1.207000039649395617e+00,5.025730122397430932e+01
1.208000039682245230e+00,5.953135243386544317e+01
1.209000039715094621e+00,5.547395355963399766e+01
1.210000039747944234e+00,4.863947709772926942e+01
1.211000039780793625e+00,4.988986290525745204e+01
1.212000039813643237e+00,5.043073395696759320e+01
1.213000039846492850e+00,4.408839022524653473e+01
1.214000039879342241e+00,5.806473843696909398e+01
1.215000039912191854e+00,5.722227851966672318e+01
1.216000039945041467e+00,5.880627109860891721e+01
1.217000039977891079e+00,5.534309581198837691e+01
1.218000040010740470e+00,5.623293665567116761e+01
1.219000040043589861e+00,5.883436473097211916e+01
1.220000040076439474e+00,6.509465456141654727e+01
1.221000040109289086e+00,5.518017238614642395e+01
1.222000040142138699e+00,5.526182737841780579e+01
1.223000040174988312e+00,5.230955272157620328e+01
1.224000040207837925e+00,5.032021476673951099e+01
1.225000040240687316e+00,5.122271982039231375e+01
1.226000040273536706e+00,5.003924330842392720e+01
1.227000040306386319e+00,4.519255765008389147e+01
1.228000040339235932e+00,5.018453622888209509e+01
1.229000040372085545e+00,4.543514231875261089e+01
1.230000040404934936e+00,4.248896536665925083e+01
1.231000040437784548e+00,3.807689526725501139e+01
1.232000040470634161e+00,4.408859147465330608e+01
1.233000040503483552e+00,4.347180866869409499e+01
1.234000040536333165e+00,3.997645792830643074e+01
1.235000040569182556e+00,4.234683902575720538e+01
1.236000040602032168e+00,4.177552605923773399e+01
1.237000040634881781e+00,4.312710443959436191e+01
1.238000040667731394e+00,4.193227766581396310e+01
1.239000040700581007e+00,4.604833987053734745e+01
1.240000040733430398e+00,4.742040227985110334e+01
1.241000040766279788e+00,5.105066015999208417e+01
1.242000040799129401e+00,5.346555621815372916e+01
1.243000040831979014e+00,4.871755484171527684e+01
1.244000040864828627e+00,5.151201049407681154e+01
1.245000040897678018e+00,4.903065614264226468e+01
1.246000040930527630e+00,4.887080627946492228e+01
1.247000040963377243e+00,4.886167827797248719e+01
1.248000040996226634e+00,4.709835989579092086e+01
1.249000041029076247e+00,4.244257556231586648e+01
1.250000041061925860e+00,4.542583341246450601e+01
1.251000041094775250e+00,4.242800909327164760e+01
1.252000041127624863e+00,4.408371867832377689e+01
1.253000041160474476e+00,4.716407490280367654e+01
1.254000041193324089e+00,5.127405325856138063e+01
1.255000041226173702e+00,4.962693550842026013e+01
1.256000041259022870e+00,4.611486055642697579e+01
1.257000041291872483e+00,4.186127155554208201e+01
1.258000041324722096e+00,4.708388764976335494e+01
1.259000041357571709e+00,4.287492677725767720e+01
1.260000041390421321e+00,4.132801948230555666e+01
1.261000041423270712e+00,3.828385016409347230e+01
1.262000041456120325e+00,3.802603800961828995e+01
1.263000041488969938e+00,3.680884368562037423e+01
1.264000041521819329e+00,3.757082592291832412e+01
1.265000041554668941e+00,4.015313726495180191e+01
1.266000041587518332e+00,3.603890230433390940e+01
1.267000041620367945e+00,3.288129471461431308e+01
1.268000041653217558e+00,3.924780462131427328e+01
1.269000041686067171e+00,3.473506149510896535e+01
1.270000041718916783e+00,2.818744028460181639e+01
1.271000041751765952e+00,3.036534624178971598e+01
1.272000041784615565e+00,3.653099039470585296e+01
1.273000041817465178e+00,3.637493741827741900e+01
1.274000041850314791e+00,3.295810959249613603e+01
1.275000041883164403e+00,3.232208361297173127e+01
1.276000041916014016e+00,3.146116180958034647e+01
1.277000041948863407e+00,3.233631524245107158e+01
1.278000041981713020e+00,3.574544934814004193e+01
1.279000042014562410e+00,3.507137432646403141e+01
1.280000042047412023e+00,3.377168260844424452e+01
1.281000042080261636e+00,3.607462039016476751e+01
1.282000042113111027e+00,3.887401674175583111e+01
1.283000042145960640e+00,4.454709855420927056e+01
1.284000042178810252e+00,4.286688707309198776e+01
1.285000042211659865e+00,4.130569703431160633e+01
1.286000042244509256e+00,4.551058617022173536e+01
1.287000042277358647e+00,4.702740119434383814e+01
1.288000042310208260e+00,5.104549316929743696e+01
1.289000042343057872e+00,4.552822494530151687e+01
1.290000042375907485e+00,4.253213546992092375e+01
1.291000042408757098e+00,4.140900943937941747e+01
1.292000042441606489e+00,4.228578483598691662e+01
1.293000042474456102e+00,3.734218457915986988e+01
1.294000042507305492e+00,4.104526793617122138e+01
1.295000042540155105e+00,3.433361156363562117e+01
1.296000042573004718e+00,4.174647683761819650e+01
1.297000042605854109e+00,4.492198024646670262e+01
1.298000042638703722e+00,4.071699789033583983e+01
1.299000042671553334e+00,4.216120221903491228e+01
1.300000042704402947e+00,4.744572518748099554e+01
1.301000042737252338e+00,4.034549116977550653e+01
1.302000042770101951e+00,4.347130852512054133e+01
1.303000042802951342e+00,4.046939763287149106e+01
1.304000042835800954e+00,3.539596603703917310e+01
1.305000042868650567e+00,4.052823956412711937e+01
1.306000042901500180e+00,4.537980896720825541e+01
1.307000042934349793e+00,3.966574624602576904e+01
1.308000042967199184e+00,4.273760147673704779e+01
1.309000043000048574e+00,3.995116335619232473e+01
1.310000043032898187e+00,4.174698147169880968e+01
1.311000043065747800e+00,4.709164068904761535e+01
1.312000043098597413e+00,4.246806227729035044e+01
1.313000043131446803e+00,3.962755014682470289e+01
1.314000043164296416e+00,3.459463625184540803e+01
1.315000043197146029e+00,3.748853964525499549e+01
1.316000043229995420e+00,4.048411964805717389e+01
1.317000043262845033e+00,3.498542166517414387e+01
1.318000043295694423e+00,3.291595265792619074e+01
1.319000043328544036e+00,3.981434962925700205e+01
1.320000043361393649e+00,4.471010140176350234e+01
1.321000043394243262e+00,4.322006769182257813e+01
1.322000043427092875e+00,3.663318011935190555e+01
1.323000043459942265e+00,3.474315340617739167e+01
1.324000043492791656e+00,3.825061643565518210e+01
1.325000043525641269e+00,3.972622746016325124e+01
1.326000043558490882e+00,4.404569484760856568e+01
1.327000043591340495e+00,4.938027181085506356e+01
1.328000043624190107e+00,5.182510318228334967e+01
1.329000043657039498e+00,4.901248598615877228e+01
1.330000043689889111e+00,4.060819184561697170e+01
1.331000043722738502e+00,4.632155438561860450e+01
1.332000043755588115e+00,4.104020400322765738e+01
1.333000043788437727e+00,4.568861428605161024e+01
1.334000043821287118e+00,4.349159403180455996e+01
1.335000043854136731e+00,3.691293788800757625e+01
1.336000043886986344e+00,3.761552763977625347e+01
1.337000043919835957e+00,4.059984739623235583e+01
1.338000043952685569e+00,3.809209545800626273e+01
1.339000043985534738e+00,4.149393657664006696e+01
1.340000044018384351e+00,4.440752167590066790e+01
1.341000044051233964e+00,4.618734184257711206e+01
1.342000044084083576e+00,5.119182580199978361e+01
1.343000044116933189e+00,4.978601565672142470e+01
1.344000044149782580e+00,4.557724475289832355e+01
1.345000044182632193e+00,4.424214903379647978e+01
1.346000044215481584e+00,4.267283822529836357e+01
1.347000044248331196e+00,3.843655754823993931e+01
1.348000044281180809e+00,3.985827120024454473e+01
1.349000044314030200e+00,3.620576346042025051e+01
1.350000044346879813e+00,3.451472742121891457e+01
1.351000044379729426e+00,3.820100301302056778e+01
1.352000044412579038e+00,3.294112791655005879e+01
1.353000044445428651e+00,3.407680528965797606e+01
1.354000044478278042e+00,3.882637425460639946e+01
1.355000044511127433e+00,4.776169504596315818e+01
1.356000044543977046e+00,3.787196561477203005e+01
1.357000044576826658e+00,4.451908347799798094e+01
1.358000044609676271e+00,4.101100341320115916e+01
1.359000044642525884e+00,3.977921399368366195e+01
1.360000044675375275e+00,3.302563060796315142e+01
1.361000044708224888e+00,3.467064870565060630e+01
1.362000044741074278e+00,3.611893807869478223e+01
1.363000044773923891e+00,3.753655482547666367e+01
1.364000044806773504e+00,3.399159537092116778e+01
1.365000044839622895e+00,3.778430984539138393e+01
1.366000044872472508e+00,3.061091376372176853e+01
1.367000044905322120e+00,3.144760094694321495e+01
1.368000044938171733e+00,3.280409043431445326e+01
1.369000044971021124e+00,3.421066093910816619e+01
1.370000045003870515e+00,3.844769580063913139e+01
1.371000045036720127e+00,3.438124559405476077e+01
1.372000045069569740e+00,3.379012779233693209e+01
1.373000045102419353e+00,4.206731752766695109e+01
1.374000045135268966e+00,4.102736531296257283e+01
1.375000045168118357e+00,3.238273460185819630e+01
1.376000045200967969e+00,3.335868713840059741e+01
1.377000045233817360e+00,3.638218360341902269e+01
1.378000045266666973e+00,4.062527352296503125e+01
1.379000045299516586e+00,3.485475923393845221e+01
1.380000045332366199e+00,3.572436070900668170e+01
1.381000045365215589e+00,3.646641682821380215e+01
1.382000045398065202e+00,3.908122066874261691e+01
1.383000045430914815e+00,4.806461471058297974e+01
1.384000045463764206e+00,4.058813358163634177e+01
1.385000045496613819e+00,4.385469788529420754e+01
1.386000045529463209e+00,4.230091564389180547e+01
1.387000045562312822e+00,4.250979133595191684e+01
1.388000045595162435e+00,4.533103930337031784e+01
1.389000045628012048e+00,4.612456533668051151e+01
1.390000045660861661e+00,3.740071306656820838e+01
1.391000045693711051e+00,3.715566811507754608e+01
1.392000045726560442e+00,4.274268260309456480e+01
1.393000045759410055e+00,4.203464796644275481e+01
1.394000045792259668e+00,5.165719620069093310e+01
1.395000045825109281e+00,5.255156344959286230e+01
1.396000045857958671e+00,4.891609756732709258e+01
1.397000045890808284e+00,4.749454873492950213e+01
1.398000045923657897e+00,4.269476219298523034e+01
1.399000045956507288e+00,4.708973852672752969e+01
1.400000045989356900e+00,4.211393758080128435e+01
1.401000046022206291e+00,4.071471224548258050e+01
1.402000046055055904e+00,4.496502448804658059e+01
1.403000046087905517e+00,4.917802047827760248e+01
1.404000046120755130e+00,5.420518241358439582e+01
1.405000046153604742e+00,4.772161029533626930e+01
1.406000046186454355e+00,5.554092085711266691e+01
1.407000046219303524e+00,5.202677051456330304e+01
1.408000046252153137e+00,4.827068337226167927e+01
1.409000046285002750e+00,4.724499716497189894e+01
1.410000046317852362e+00,4.202772194106145065e+01
1.411000046350701975e+00,3.851056342679484601e+01
1.412000046383551366e+00,4.292625855114807365e+01
1.413000046416400979e+00,4.637187366959179968e+01
1.414000046449250370e+00,3.931713635107656302e+01
1.415000046482099982e+00,3.737737063651011482e+01
1.416000046514949595e+00,4.144266257993285762e+01
1.417000046547798986e+00,3.998196461055697171e+01
1.418000046580648599e+00,3.899704031871899446e+01
1.419000046613498212e+00,4.360877091222902635e+01
1.420000046646347824e+00,3.891932283118347868e+01
1.421000046679197437e+00,4.089130552405417518e+01
1.422000046712046606e+00,4.052157452439085006e+01
1.423000046744896219e+00,4.796504124706487460e+01
1.424000046777745832e+00,4.543578129398270704e+01
1.425000046810595444e+00,3.852019922533529694e+01
1.426000046843445057e+00,3.912288742983270140e+01
1.427000046876294448e+00,4.123519422998564465e+01
1.428000046909144061e+00,3.967997293837684936e+01
1.429000046941993451e+00,4.393388223583443875e+01
1.430000046974843064e+00,4.072586479025488160e+01
1.431000047007692677e+00,3.535779649683190939e+01
1.432000047040542290e+00,3.395296629813262967e+01
1.433000047073391681e+00,3.836140558776196485e+01
1.434000047106241293e+00,3.762052965556913620e+01
1.435000047139090906e+00,3.763625634740957082e+01
1.436000047171940519e+00,3.661073350338473631e+01
1.437000047204789910e+00,3.744987493131775835e+01
1.438000047237639301e+00,4.293515198535560984e+01
1.439000047270488913e+00,3.839339889029464103e+01
1.440000047303338526e+00,3.936508963740543976e+01
1.441000047336188139e+00,3.919112043340869178e+01
1.442000047369037752e+00,4.218702602588794548e+01
1.443000047401887143e+00,3.931151656596806987e+01
1.444000047434736533e+00,4.041294936782114888e+01
1.445000047467586146e+00,3.456353213119797374e+01
1.446000047500435759e+00,4.486808035895791136e+01
1.447000047533285372e+00,4.525671553704657413e+01
1.448000047566134763e+00,4.241450103607382971e+01
1.449000047598984375e+00,4.166924745241074390e+01
1.450000047631833988e+00,4.454482727245774498e+01
1.451000047664683601e+00,5.358951737684019179e+01
1.452000047697532992e+00,5.102408317704885832e+01
1.453000047730382382e+00,4.597305035361510761e+01
1.454000047763231995e+00,4.125638796732862801e+01
1.455000047796081608e+00,4.500599057286969185e+01
1.456000047828931221e+00,4.150756119792984578e+01
1.457000047861780834e+00,4.311397409452995788e+01
1.458000047894630447e+00,4.398410949317030827e+01
1.459000047927479837e+00,4.772529569006736949e+01
1.460000047960329228e+00,4.464037080797141499e+01
1.461000047993178841e+00,3.831308360572988647e+01
1.462000048026028454e+00,3.955046423189703830e+01
1.463000048058878066e+00,4.014422174153440181e+01
1.464000048091727457e+00,3.799868207127111219e+01
1.465000048124577070e+00,3.205517315660375743e+01
1.466000048157426683e+00,3.791649645429668425e+01
1.467000048190276074e+00,4.004590854882604845e+01
1.468000048223125686e+00,4.655671896945968058e+01
1.469000048255975077e+00,4.911221585237083787e+01
1.470000048288824690e+00,5.210944815112355144e+01
1.471000048321674303e+00,4.947435282210662422e+01
1.472000048354523916e+00,4.436784914609074804e+01
1.473000048387373528e+00,4.553947764846238755e+01
1.474000048420222919e+00,4.453531215854346925e+01
1.475000048453072310e+00,4.160171309172174148e+01
1.476000048485921923e+00,4.253299486284859654e+01
1.477000048518771536e+00,4.715673226724072009e+01
1.478000048551621148e+00,4.557587921476284265e+01
1.479000048584470539e+00,4.826139265089544494e+01
1.480000048617320152e+00,4.910097462005989399e+01
1.481000048650169765e+00,4.908954818682895649e+01
1.482000048683019156e+00,4.319412004206137823e+01
1.483000048715868768e+00,4.240481465673862260e+01
1.484000048748718381e+00,4.559895589831292995e+01
1.485000048781567772e+00,4.945328382024446512e+01
1.486000048814417385e+00,5.384346818917411071e+01
1.487000048847266997e+00,5.571369836850503532e+01
1.488000048880116610e+00,5.036306456090064643e+01
1.489000048912966223e+00,5.293742706446390400e+01
1.490000048945815392e+00,5.005946754763974837e+01
1.491000048978665005e+00,4.213007473855728335e+01
1.492000049011514617e+00,4.497024416587851903e+01
1.493000049044364230e+00,4.301797162271856934e+01
1.494000049077213843e+00,4.901883532683383748e+01
1.495000049110063234e+00,5.106794422251879695e+01
1.496000049142912847e+00,5.339474156609496447e+01
1.497000049175762237e+00,4.590681058611271226e+01
1.498000049208611850e+00,4.528343079522313275e+01
1.499000049241461463e+00,4.780238429624922958e+01
1.500000049274310854e+00,4.597136240188925171e+01
1.501000049307160467e+00,3.808831447717414420e+01
1.502000049340010079e+00,4.354356447912049077e+01
1.503000049372859692e+00,5.140948890046370678e+01
1.504000049405709305e+00,5.378355092167920048e+01
1.505000049438558474e+00,4.365697149375979791e+01
1.506000049471408087e+00,4.824300874398383598e+01
1.507000049504257699e+00,4.837547433867521818e+01
1.508000049537107312e+00,4.596933450516347364e+01
1.509000049569956925e+00,5.172614968436120364e+01
1.510000049602806538e+00,4.853526432806145863e+01
1.511000049635655929e+00,5.293515888558697213e+01
1.512000049668505319e+00,4.783972996707550607e+01
1.513000049701354932e+00,4.844528253235751691e+01
1.514000049734204545e+00,5.272396321949946696e+01
1.515000049767054158e+00,4.658073132277488071e+01
1.516000049799903548e+00,4.414888774148975870e+01
1.517000049832753161e+00,4.184089915932386816e+01
1.518000049865602774e+00,4.356288866911906155e+01
1.519000049898452387e+00,3.855282587629697844e+01
1.520000049931301778e+00,3.703754180303737797e+01
1.521000049964151168e+00,3.666519719131547816e+01
1.522000049997000781e+00,4.064602345186528964e+01
1.523000050029850394e+00,3.880130139271403067e+01
1.524000050062700007e+00,4.404759029388017666e+01
1.525000050095549620e+00,4.805925197493863266e+01
1.526000050128399010e+00,5.226004991624173357e+01
1.527000050161248401e+00,5.407429770224707966e+01
1.528000050194098014e+00,4.522686633240651588e+01
1.529000050226947627e+00,4.420510704126162693e+01
1.530000050259797240e+00,4.017384668264522674e+01
1.531000050292646630e+00,3.933338037366426221e+01
1.532000050325496243e+00,3.703953377681932579e+01
1.533000050358345856e+00,3.922178896246492030e+01
1.534000050391195469e+00,3.822594324293553569e+01
1.535000050424044860e+00,3.186874789904246796e+01
1.536000050456894250e+00,3.819058647645324811e+01
1.537000050489743863e+00,4.328345094910879709e+01
1.538000050522593476e+00,4.084128018389651515e+01
1.539000050555443089e+00,3.754943060681895162e+01
1.540000050588292702e+00,4.215866711249582721e+01
1.541000050621142314e+00,4.512305180325187592e+01
1.542000050653991483e+00,4.277480671357800190e+01
1.543000050686841096e+00,4.905424341078610695e+01
1.544000050719690709e+00,4.963336867448973067e+01
1.545000050752540321e+00,4.462746341964530927e+01
1.546000050785389934e+00,4.861718379085598229e+01
1.547000050818239325e+00,4.542646908214231161e+01
1.548000050851088938e+00,4.944954620200666540e+01
1.549000050883938551e+00,5.109105485326291074e+01
1.550000050916787941e+00,5.153292901811036586e+01
1.551000050949637554e+00,5.091406648129245127e+01
1.552000050982486945e+00,4.880921033630336581e+01
1.553000051015336558e+00,4.495802302822397678e+01
1.554000051048186171e+00,4.250705817483499516e+01
1.555000051081035783e+00,3.748285395530432851e+01
1.556000051113885396e+00,3.495868870927593974e+01
1.557000051146734787e+00,3.733381761521604858e+01
1.558000051179584178e+00,3.675769284014431548e+01
1.559000051212433791e+00,3.496247586063618229e+01
1.560000051245283403e+00,3.234515970553171371e+01
1.561000051278133016e+00,3.181752699416080432e+01
1.562000051310982407e+00,3.400686256381740691e+01
1.563000051343832020e+00,3.695787803946219441e+01
1.564000051376681633e+00,3.457076871254901818e+01
1.565000051409531023e+00,3.043751224325494675e+01
1.566000051442380636e+00,2.899270791365123401e+01
1.567000051475230249e+00,3.042154800749690224e+01
1.568000051508079640e+00,3.202961518529330220e+01
1.569000051540929253e+00,3.371205883761616207e+01
1.570000051573778865e+00,3.162370283315098263e+01
1.571000051606628478e+00,3.436229700070506965e+01
1.572000051639478091e+00,3.687770413737141695e+01
1.573000051672327260e+00,3.773647601028823573e+01
1.574000051705176872e+00,3.889388709251981169e+01
1.575000051738026485e+00,3.822332459606465704e+01
1.576000051770876098e+00,3.952974315485232637e+01
1.577000051803725711e+00,3.848675149790066286e+01
1.578000051836575102e+00,3.954301923221242987e+01
1.579000051869424714e+00,3.878942741556934948e+01
1.580000051902274105e+00,3.352876805791547099e+01
1.581000051935123718e+00,3.259304051281893777e+01
1.582000051967973331e+00,3.193267500947002802e+01
1.583000052000822722e+00,3.554814016446694325e+01
1.584000052033672334e+00,3.698672013052503615e+01
1.585000052066521947e+00,3.310969747230632265e+01
1.586000052099371560e+00,3.093313981614834773e+01
1.587000052132221173e+00,3.027737917831304060e+01
1.588000052165070342e+00,2.927034293980066693e+01
1.589000052197919954e+00,3.719613289619773155e+01
1.590000052230769567e+00,3.689208899351604742e+01
1.591000052263619180e+00,3.947292176158752852e+01
1.592000052296468793e+00,4.197429451250166466e+01
1.593000052329318406e+00,3.536360309778890354e+01
1.594000052362167796e+00,3.674370814311589584e+01
1.595000052395017187e+00,3.519524605284102847e+01
1.596000052427866800e+00,3.500423788205985431e+01
1.597000052460716413e+00,3.772862617424937781e+01
1.598000052493566026e+00,3.844630381455318258e+01
1.599000052526415416e+00,3.445940572650226841e+01
1.600000052559265029e+00,3.722990235419083405e+01
1.601000052592114642e+00,4.324249483072457423e+01
1.602000052624964255e+00,3.562244647373030659e+01
1.603000052657813645e+00,3.900325646194809082e+01
1.604000052690663036e+00,4.968596803112053095e+01
1.605000052723512649e+00,5.448767041802799582e+01
1.606000052756362262e+00,4.979040290140748937e+01
1.607000052789211875e+00,4.336406498602330828e+01
1.608000052822061487e+00,4.187275649503854424e+01
1.609000052854910878e+00,3.886691617407184651e+01
1.610000052887760269e+00,3.983829925380602077e+01
1.611000052920609882e+00,4.152084799526089398e+01
1.612000052953459495e+00,4.893171674756027301e+01
1.613000052986309107e+00,4.516520643029603832e+01
1.614000053019158498e+00,4.480972349020641587e+01
1.615000053052008111e+00,4.255177908182707824e+01
1.616000053084857724e+00,4.266923017231678017e+01
1.617000053117707337e+00,4.488321713755549069e+01
1.618000053150556727e+00,4.989734786838782554e+01
1.619000053183406340e+00,4.635803175619238203e+01
1.620000053216255731e+00,4.282372417832922906e+01
1.621000053249105344e+00,4.577181037885555526e+01
1.622000053281954957e+00,4.167479555195971841e+01
1.623000053314804569e+00,3.610940196867689878e+01
1.624000053347654182e+00,3.793180504592749713e+01
1.625000053380503351e+00,3.580657367639907562e+01
1.626000053413352964e+00,3.539669401515116931e+01
1.627000053446202577e+00,3.407549666375300745e+01
1.628000053479052189e+00,3.591716891410132462e+01
1.629000053511901802e+00,3.350551658617352047e+01
1.630000053544751193e+00,3.518140884769929499e+01
1.631000053577600806e+00,3.854519552099572621e+01
1.632000053610450419e+00,3.863338556525849299e+01
1.633000053643299809e+00,4.057559582670071308e+01
1.634000053676149422e+00,4.001231715444068016e+01
1.635000053708998813e+00,4.489943425472529270e+01
1.636000053741848426e+00,4.417393745248128312e+01
1.637000053774698038e+00,3.712723163284519501e+01
1.638000053807547651e+00,3.991306820160487234e+01
1.639000053840397264e+00,3.857470464506204166e+01
1.640000053873246433e+00,3.949350491703855681e+01
1.641000053906096046e+00,3.832774974771605514e+01
1.642000053938945658e+00,3.383979735361323549e+01
1.643000053971795271e+00,4.004962049461118312e+01
1.644000054004644884e+00,4.005934155239692984e+01
1.645000054037494497e+00,3.605510838289018949e+01
1.646000054070343888e+00,2.996687173062965925e+01
1.647000054103193500e+00,2.628410780307184424e+01
1.648000054136042891e+00,3.228288589680417431e+01
1.649000054168892504e+00,3.422032645380255644e+01
1.650000054201742117e+00,3.312090564951630256e+01
1.651000054234591508e+00,4.094549768272303680e+01
1.652000054267441120e+00,3.988762194391162552e+01
1.653000054300290733e+00,3.833874929414444210e+01
1.654000054333140346e+00,4.033069035468293606e+01
1.655000054365989959e+00,4.140163832304397573e+01
1.656000054398839128e+00,3.288103118356946908e+01
1.657000054431688740e+00,3.494701431602106823e+01
1.658000054464538353e+00,4.041990374739396685e+01
1.659000054497387966e+00,3.277475402849906061e+01
1.660000054530237579e+00,3.879674336794500533e+01
1.661000054563086969e+00,3.366247662796534001e+01
1.662000054595936582e+00,3.751448572013512006e+01
1.663000054628785973e+00,4.263833947127013602e+01
1.664000054661635586e+00,3.447477700259708655e+01
1.665000054694485199e+00,3.482055897663354926e+01
1.666000054727334589e+00,4.052551781845345147e+01
1.667000054760184202e+00,4.287508695173639239e+01
1.668000054793033815e+00,4.293143792506836576e+01
1.669000054825883428e+00,3.963173982298327047e+01
1.670000054858733041e+00,4.410147183919223579e+01
1.671000054891582431e+00,4.170040788779042629e+01
1.672000054924431822e+00,4.094341211717898688e+01
1.673000054957281435e+00,3.981349575923155726e+01
1.674000054990131048e+00,3.615243905114336798e+01
1.675000055022980661e+00,3.546260612352875086e+01
1.676000055055830273e+00,3.358418013715758121e+01
1.677000055088679664e+00,3.081758055080828385e+01
1.678000055121529055e+00,3.309568095786055864e+01
1.679000055154378668e+00,3.232323981228359600e+01
1.680000055187228281e+00,3.262818374249540909e+01
1.681000055220077893e+00,3.294640674689109971e+01
1.682000055252927284e+00,3.402339736008677562e+01
1.683000055285776897e+00,2.812637238436401077e+01
1.684000055318626510e+00,2.877709668104584040e+01
1.685000055351476123e+00,2.626636926108132286e+01
1.686000055384325513e+00,2.523801516708736514e+01
1.687000055417174904e+00,2.687543803163644540e+01
1.688000055450024517e+00,2.621395580319841656e+01
1.689000055482874130e+00,2.787185021084429337e+01
1.690000055515723743e+00,2.591620724983654256e+01
1.691000055548573355e+00,3.063733949819098612e+01
1.692000055581422746e+00,3.506836337595865416e+01
1.693000055614272137e+00,4.256402994613694091e+01
1.694000055647121750e+00,4.439837466091691454e+01
1.695000055679971362e+00,3.928395715986295045e+01
1.696000055712820975e+00,4.070152749454936014e+01
1.697000055745670588e+00,3.945241158644399349e+01
1.698000055778519979e+00,3.806519724970248575e+01
1.699000055811369592e+00,3.761425562557923996e+01
1.700000055844219204e+00,3.750841366440775460e+01
1.701000055877068595e+00,3.913460921365643230e+01
1.702000055909918208e+00,3.619196691590422432e+01
1.703000055942767599e+00,3.690092302956715287e+01
1.704000055975617212e+00,3.921088481692959249e+01
1.705000056008466824e+00,3.709493702073166332e+01
1.706000056041316437e+00,4.290475242760637542e+01
1.707000056074166050e+00,4.242391334516646140e+01
1.708000056107015219e+00,4.707461381118931598e+01
1.709000056139864832e+00,5.151154155912558252e+01
1.710000056172714444e+00,5.402223008817654915e+01
1.711000056205564057e+00,4.987434639622190957e+01
1.712000056238413670e+00,4.484973737824075357e+01
1.713000056271263061e+00,4.756866277483997862e+01
1.714000056304112674e+00,4.927229981757149346e+01
1.715000056336962286e+00,4.443914789979367441e+01
1.716000056369811677e+00,4.751919724897343400e+01
1.717000056402661290e+00,4.744270134913933390e+01
1.718000056435510681e+00,4.256065044564024191e+01
1.719000056468360293e+00,5.187302290939076244e+01
1.720000056501209906e+00,4.900443133024661790e+01
1.721000056534059519e+00,4.960633032464350123e+01
1.722000056566909132e+00,4.322708270078275206e+01
1.723000056599758745e+00,4.657309107926158021e+01
1.724000056632607913e+00,4.225461019047529732e+01
1.725000056665457526e+00,4.244413544470839383e+01
1.726000056698307139e+00,4.038249813014358836e+01
1.727000056731156752e+00,3.822628610301519814e+01
1.728000056764006365e+00,3.779253268409792810e+01
1.729000056796855755e+00,3.861767009563899222e+01
1.730000056829705368e+00,3.569428110355070061e+01
1.731000056862554759e+00,3.685254086129139495e+01
1.732000056895404372e+00,3.802355669744466127e+01
1.733000056928253985e+00,3.890831239498965743e+01
1.734000056961103375e+00,3.768992682368792657e+01
1.735000056993952988e+00,4.274135614606343836e+01
1.736000057026802601e+00,4.511509646220543601e+01
1.737000057059652214e+00,4.586651677285531292e+01
1.738000057092501827e+00,4.786359694278851862e+01
1.739000057125350995e+00,4.469623319917266713e+01
1.740000057158200608e+00,4.750408967365591906e+01
1.741000057191050221e+00,4.448422015079069780e+01
1.742000057223899834e+00,5.119546511979999792e+01
1.743000057256749447e+00,4.874838341722346513e+01
1.744000057289598837e+00,4.593024504186703894e+01
1.745000057322448450e+00,4.783910899773903225e+01
