time_ns,span1_A,span2_A,span3_A,core_i,tip1_i,tip2_i,tip3_i
8.530000280206582186e-01,4.018179702758789062e+01,3.941065979003906250e+01,3.895244598388671875e+01,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
8.540000280535076094e-01,4.347627258300781250e+01,4.068369293212890625e+01,4.244272613525390625e+01,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
8.550000280863572222e-01,4.307744598388671875e+01,4.169111251831054688e+01,4.343796539306640625e+01,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
8.560000281192068350e-01,5.009023666381835938e+01,5.005680084228515625e+01,5.034417343139648438e+01,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
8.570000281520563368e-01,5.112421798706054688e+01,4.882203292846679688e+01,5.037258148193359375e+01,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
8.580000281849058386e-01,5.342573547363281250e+01,5.128282928466796875e+01,5.211956787109375000e+01,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
8.590000282177553403e-01,4.640521621704101562e+01,4.361217880249023438e+01,4.520386505126953125e+01,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
8.600000282506049532e-01,4.339682769775390625e+01,4.234629821777343750e+01,4.219156646728515625e+01,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
8.610000282834545660e-01,3.943643951416015625e+01,3.795552444458007812e+01,3.815764617919921875e+01,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
8.620000283163039567e-01,3.243824768066406250e+01,3.010032272338867188e+01,3.267501449584960938e+01,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
8.630000283491535695e-01,3.510766601562500000e+01,3.424960708618164062e+01,3.303512954711914062e+01,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
8.640000283820031823e-01,2.593640708923339844e+01,2.754330253601074219e+01,2.460302734375000000e+01,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
8.650000284148526841e-01,1.754100990295410156e+01,1.726723670959472656e+01,1.699754524230957031e+01,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
8.660000284477021859e-01,2.382774543762207031e+01,2.292790603637695312e+01,2.344762229919433594e+01,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
8.670000284805516877e-01,1.703308677673339844e+01,1.569904327392578125e+01,1.780100631713867188e+01,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
8.680000285134013005e-01,1.436865997314453125e+01,1.323447036743164062e+01,1.442213058471679688e+01,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
8.690000285462509133e-01,1.417807483673095703e+01,1.370400714874267578e+01,1.241595268249511719e+01,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
8.700000285791003041e-01,1.006865024566650391e+01,8.209387779235839844e+00,8.155301094055175781e+00,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
8.710000286119499169e-01,6.935657024383544922e+00,6.570343494415283203e+00,6.533108711242675781e+00,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
8.720000286447994187e-01,8.088636398315429688e+00,7.078749179840087891e+00,5.862129688262939453e+00,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
8.730000286776489204e-01,1.361263751983642578e+01,1.033794116973876953e+01,1.157787036895751953e+01,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
8.740000287104985333e-01,1.274473190307617188e+01,9.440232276916503906e+00,1.104506015777587891e+01,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
8.750000287433480350e-01,5.977290630340576172e+00,3.936867952346801758e+00,5.743701457977294922e+00,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
8.760000287761976479e-01,4.454727172851562500e+00,6.864272594451904297e+00,5.903386592864990234e+00,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
8.770000288090471496e-01,4.929815292358398438e+00,6.765408515930175781e+00,6.620589733123779297e+00,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
8.780000288418966514e-01,6.935055732727050781e+00,6.331846714019775391e+00,6.814216136932373047e+00,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
8.790000288747462642e-01,8.941008567810058594e+00,8.021076202392578125e+00,8.865712165832519531e+00,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
8.800000289075957660e-01,9.867955207824707031e+00,1.036264419555664062e+01,1.019403076171875000e+01,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
8.810000289404452678e-01,1.011575794219970703e+01,9.687112808227539062e+00,1.097728347778320312e+01,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
8.820000289732948806e-01,6.697281837463378906e+00,7.705186843872070312e+00,6.933469295501708984e+00,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
8.830000290061443824e-01,6.582360267639160156e+00,8.840097427368164062e+00,7.772543430328369141e+00,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
8.840000290389939952e-01,5.025535106658935547e+00,7.808247566223144531e+00,6.834322452545166016e+00,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
8.850000290718433860e-01,1.290874481201171875e+01,1.250504684448242188e+01,1.396652603149414062e+01,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
8.860000291046929988e-01,1.599514102935791016e+01,1.338599967956542969e+01,1.577971076965332031e+01,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
8.870000291375426116e-01,1.019880676269531250e+01,1.199004840850830078e+01,1.169657707214355469e+01,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
8.880000291703920023e-01,1.309519004821777344e+01,1.522978210449218750e+01,1.491267871856689453e+01,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
8.890000292032416151e-01,1.241438961029052734e+01,1.351462936401367188e+01,1.351159286499023438e+01,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
8.900000292360912280e-01,1.371733951568603516e+01,1.558737659454345703e+01,1.580798912048339844e+01,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
8.910000292689407297e-01,2.139454078674316406e+01,1.909795570373535156e+01,2.171580123901367188e+01,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
8.920000293017902315e-01,2.377194976806640625e+01,2.336428070068359375e+01,2.505434799194335938e+01,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
8.930000293346397333e-01,1.682893180847167969e+01,1.887903022766113281e+01,1.906421089172363281e+01,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
8.940000293674893461e-01,1.633419799804687500e+01,1.629542160034179688e+01,1.766740417480468750e+01,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
8.950000294003389589e-01,2.594201850891113281e+01,2.550669670104980469e+01,2.664865112304687500e+01,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
8.960000294331883497e-01,1.129474830627441406e+01,1.435450077056884766e+01,1.310244846343994141e+01,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
8.970000294660379625e-01,9.621130943298339844e+00,1.209348487854003906e+01,1.135953330993652344e+01,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
8.980000294988874643e-01,2.217082977294921875e+01,1.941898918151855469e+01,2.118686676025390625e+01,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
8.990000295317370771e-01,2.743827056884765625e+01,2.423991203308105469e+01,2.554179000854492188e+01,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
9.000000295645865789e-01,3.098973655700683594e+01,2.806184577941894531e+01,2.941079521179199219e+01,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
9.010000295974360807e-01,3.513634872436523438e+01,3.641450500488281250e+01,3.555899429321289062e+01,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
9.020000296302856935e-01,4.010693740844726562e+01,3.817601776123046875e+01,3.935685729980468750e+01,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
9.030000296631353063e-01,4.296233749389648438e+01,4.244225311279296875e+01,4.252134323120117188e+01,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
9.040000296959846970e-01,3.714904785156250000e+01,3.813734436035156250e+01,3.585618591308593750e+01,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
9.050000297288343099e-01,3.912173080444335938e+01,3.923300552368164062e+01,3.907120513916015625e+01,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
9.060000297616838116e-01,4.023687744140625000e+01,4.311793899536132812e+01,4.069150543212890625e+01,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
9.070000297945333134e-01,4.500579833984375000e+01,4.268258285522460938e+01,4.512655258178710938e+01,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
9.080000298273829262e-01,4.356002807617187500e+01,4.204174041748046875e+01,4.272776031494140625e+01,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
9.090000298602324280e-01,3.593264007568359375e+01,3.443438339233398438e+01,3.479092788696289062e+01,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
9.100000298930820408e-01,3.953961181640625000e+01,3.823582077026367188e+01,3.900994491577148438e+01,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
9.110000299259314316e-01,3.720271301269531250e+01,3.504234313964843750e+01,3.509917449951171875e+01,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
9.120000299587810444e-01,2.472120475769042969e+01,2.342517089843750000e+01,2.492042922973632812e+01,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
9.130000299916306572e-01,2.659499168395996094e+01,2.701147079467773438e+01,2.715348815917968750e+01,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
9.140000300244801590e-01,2.274922370910644531e+01,2.314545249938964844e+01,2.149489021301269531e+01,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
9.150000300573296608e-01,2.870153045654296875e+01,2.948720741271972656e+01,2.743339538574218750e+01,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
9.160000300901792736e-01,2.590064239501953125e+01,2.869208717346191406e+01,2.669803619384765625e+01,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
9.170000301230287754e-01,2.745787048339843750e+01,2.865575981140136719e+01,2.644557380676269531e+01,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
9.180000301558783882e-01,3.344154739379882812e+01,3.246546173095703125e+01,3.169823455810546875e+01,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
9.190000301887277789e-01,3.106545257568359375e+01,2.890852165222167969e+01,2.909816741943359375e+01,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
9.200000302215773917e-01,3.647481536865234375e+01,3.374406814575195312e+01,3.471400451660156250e+01,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
9.210000302544270046e-01,2.919494819641113281e+01,2.788253593444824219e+01,2.736698150634765625e+01,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
9.220000302872763953e-01,3.170115470886230469e+01,3.278156280517578125e+01,3.226406097412109375e+01,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
9.230000303201260081e-01,3.128109359741210938e+01,2.861531448364257812e+01,3.077050018310546875e+01,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
9.240000303529755099e-01,3.447709274291992188e+01,3.316897201538085938e+01,3.455578231811523438e+01,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
9.250000303858251227e-01,3.150951957702636719e+01,3.002213668823242188e+01,3.184132194519042969e+01,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
9.260000304186746245e-01,3.520054244995117188e+01,3.257109069824218750e+01,3.492244338989257812e+01,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
9.270000304515241263e-01,3.391371536254882812e+01,3.480371093750000000e+01,3.591206359863281250e+01,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
9.280000304843737391e-01,3.774808120727539062e+01,3.552112960815429688e+01,3.801225280761718750e+01,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
9.290000305172233519e-01,2.902132034301757812e+01,2.742641639709472656e+01,2.985334587097167969e+01,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
9.300000305500727427e-01,3.768159484863281250e+01,3.743136596679687500e+01,3.890874099731445312e+01,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
9.310000305829223555e-01,3.410526657104492188e+01,3.403668594360351562e+01,3.549105072021484375e+01,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
9.320000306157718573e-01,4.107231140136718750e+01,3.996688079833984375e+01,4.135234832763671875e+01,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
9.330000306486214701e-01,3.854967498779296875e+01,3.922329330444335938e+01,3.855910491943359375e+01,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
9.340000306814709718e-01,2.919459915161132812e+01,3.071189308166503906e+01,3.041074562072753906e+01,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
9.350000307143204736e-01,3.943582916259765625e+01,3.769160842895507812e+01,3.847692489624023438e+01,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
9.360000307471700864e-01,4.155035400390625000e+01,3.920043945312500000e+01,3.967145156860351562e+01,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
9.370000307800194772e-01,3.944267654418945312e+01,3.605293655395507812e+01,3.791724777221679688e+01,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
9.380000308128690900e-01,3.604190444946289062e+01,3.305686187744140625e+01,3.411268615722656250e+01,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
9.390000308457187028e-01,3.588771057128906250e+01,3.565295028686523438e+01,3.416119003295898438e+01,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
9.400000308785682046e-01,3.053494644165039062e+01,3.125162887573242188e+01,2.938584518432617188e+01,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
9.410000309114177064e-01,2.619507598876953125e+01,2.521149253845214844e+01,2.448791122436523438e+01,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
9.420000309442673192e-01,2.515915107727050781e+01,2.855295753479003906e+01,2.610506057739257812e+01,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
9.430000309771168210e-01,2.638670730590820312e+01,2.791431427001953125e+01,2.767868041992187500e+01,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
9.440000310099664338e-01,2.948061752319335938e+01,3.239214706420898438e+01,3.092995452880859375e+01,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
9.450000310428158246e-01,2.845175552368164062e+01,3.029351997375488281e+01,2.822075653076171875e+01,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
9.460000310756654374e-01,3.786487197875976562e+01,3.738188552856445312e+01,3.632529067993164062e+01,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
9.470000311085150502e-01,3.360916137695312500e+01,3.163244628906250000e+01,3.173982620239257812e+01,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
9.480000311413645520e-01,4.391621780395507812e+01,4.322214889526367188e+01,4.194193267822265625e+01,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
9.490000311742140537e-01,4.640124511718750000e+01,4.286990737915039062e+01,4.427099990844726562e+01,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
9.500000312070635555e-01,5.086206054687500000e+01,4.710232543945312500e+01,4.929495239257812500e+01,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
9.510000312399131683e-01,4.334815216064453125e+01,4.351898574829101562e+01,4.173314285278320312e+01,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
9.520000312727627811e-01,3.887881851196289062e+01,3.997297668457031250e+01,3.808842086791992188e+01,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
9.530000313056121719e-01,3.927858352661132812e+01,3.654528045654296875e+01,3.845708084106445312e+01,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
9.540000313384617847e-01,3.914791870117187500e+01,3.910359573364257812e+01,3.794112777709960938e+01,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
9.550000313713113975e-01,4.655804443359375000e+01,4.481669998168945312e+01,4.492687225341796875e+01,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
9.560000314041607883e-01,4.082502746582031250e+01,4.084210968017578125e+01,4.019285202026367188e+01,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
9.570000314370104011e-01,4.154661178588867188e+01,4.030037689208984375e+01,4.260202789306640625e+01,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
9.580000314698599029e-01,3.834943389892578125e+01,3.937549591064453125e+01,3.835052871704101562e+01,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
9.590000315027095157e-01,3.990443801879882812e+01,4.067846298217773438e+01,3.850625228881835938e+01,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
9.600000315355590175e-01,4.787556457519531250e+01,4.820590209960937500e+01,4.686111450195312500e+01,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
9.610000315684085193e-01,3.865626144409179688e+01,4.074198150634765625e+01,3.861562728881835938e+01,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
9.620000316012581321e-01,3.478335189819335938e+01,3.754912567138671875e+01,3.504589462280273438e+01,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
9.630000316341076338e-01,3.291199111938476562e+01,3.172759056091308594e+01,3.093295860290527344e+01,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
9.640000316669571356e-01,4.199715423583984375e+01,3.938754272460937500e+01,4.034321594238281250e+01,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
9.650000316998067484e-01,3.979533767700195312e+01,4.030442428588867188e+01,4.044720840454101562e+01,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
9.660000317326562502e-01,4.221223449707031250e+01,3.910306549072265625e+01,3.988627624511718750e+01,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
9.670000317655058630e-01,4.610961532592773438e+01,4.234060668945312500e+01,4.418244171142578125e+01,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
9.680000317983553648e-01,3.305373382568359375e+01,3.219654083251953125e+01,3.409672546386718750e+01,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
9.690000318312048666e-01,3.719164276123046875e+01,3.387137603759765625e+01,3.520993041992187500e+01,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
9.700000318640544794e-01,3.728657531738281250e+01,3.490326690673828125e+01,3.527909469604492188e+01,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
9.710000318969038702e-01,3.976167297363281250e+01,3.659184646606445312e+01,3.798010253906250000e+01,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
9.720000319297534830e-01,3.672532653808593750e+01,3.445711898803710938e+01,3.585275268554687500e+01,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
9.730000319626030958e-01,4.533365249633789062e+01,4.397372055053710938e+01,4.318272018432617188e+01,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
9.740000319954525976e-01,4.382313537597656250e+01,4.342953872680664062e+01,4.506478118896484375e+01,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
9.750000320283020994e-01,5.547808074951171875e+01,5.447724914550781250e+01,5.485542297363281250e+01,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
9.760000320611516011e-01,5.529388046264648438e+01,5.299207305908203125e+01,5.491694641113281250e+01,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
9.770000320940012140e-01,4.446884918212890625e+01,4.415096282958984375e+01,4.296066665649414062e+01,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
9.780000321268508268e-01,4.021787643432617188e+01,4.394116592407226562e+01,4.099763107299804688e+01,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
9.790000321597002175e-01,4.842923355102539062e+01,4.831013107299804688e+01,4.714381027221679688e+01,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
9.800000321925498303e-01,4.937313461303710938e+01,4.665034103393554688e+01,4.865652847290039062e+01,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
9.810000322253994431e-01,4.452157211303710938e+01,4.188860702514648438e+01,4.307229995727539062e+01,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
9.820000322582489449e-01,4.191020965576171875e+01,3.933548736572265625e+01,4.283796691894531250e+01,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
9.830000322910984467e-01,4.414054870605468750e+01,4.329515838623046875e+01,4.302057647705078125e+01,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
9.840000323239479485e-01,4.872617721557617188e+01,4.794321441650390625e+01,4.709144210815429688e+01,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
9.850000323567975613e-01,4.337060165405273438e+01,4.097488021850585938e+01,4.155457305908203125e+01,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
9.860000323896470631e-01,3.977124023437500000e+01,3.828245544433593750e+01,3.802326202392578125e+01,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
9.870000324224965649e-01,3.354825973510742188e+01,3.348457336425781250e+01,3.224074935913085938e+01,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
9.880000324553461777e-01,3.585668563842773438e+01,3.378328323364257812e+01,3.377111816406250000e+01,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
9.890000324881956795e-01,3.846671295166015625e+01,3.726252746582031250e+01,3.765488052368164062e+01,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
9.900000325210451813e-01,3.970523452758789062e+01,4.204946517944335938e+01,4.028112030029296875e+01,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
9.910000325538947941e-01,4.475378417968750000e+01,4.453774642944335938e+01,4.468656158447265625e+01,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
9.920000325867442958e-01,4.753565597534179688e+01,4.431775283813476562e+01,4.563299560546875000e+01,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
9.930000326195939087e-01,4.163947296142578125e+01,3.832019805908203125e+01,3.964638519287109375e+01,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
9.940000326524434104e-01,4.191851043701171875e+01,3.876983261108398438e+01,4.111817169189453125e+01,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
9.950000326852929122e-01,3.613979721069335938e+01,3.553896713256835938e+01,3.671303176879882812e+01,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
9.960000327181425250e-01,4.416833114624023438e+01,4.372410964965820312e+01,4.437040710449218750e+01,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
9.970000327509920268e-01,5.175040435791015625e+01,5.036696243286132812e+01,5.091180419921875000e+01,4.000000000000000000e+01,3.020000000000000000e+02,2.980000000000000000e+02,3.010000000000000000e+02
