time_ns,arm1_A,arm2_A,arm3_A
1.395000,17.092582,12.387667,23.428365
1.396000,18.254655,16.972494,23.575328
1.397000,16.368357,15.517833,18.562722
1.398000,18.401549,12.613094,18.237664
1.399000,20.453167,14.319482,21.332315
1.400000,20.910952,11.791319,19.586555
1.401000,25.562830,14.025065,17.750494
1.402000,27.211125,17.878206,19.388648
1.403000,21.311000,20.265975,24.879064
1.404000,30.006305,23.106490,21.884787
1.405000,29.576636,27.377664,23.834405
1.406000,29.811778,30.623111,25.525044
1.407000,30.331744,32.802112,20.925133
1.408000,27.125565,24.290542,18.944528
1.409000,26.724516,24.593798,16.072097
1.410000,28.083078,25.667260,11.925434
1.411000,17.187266,14.992320,14.188765
1.412000,14.902475,10.029934,8.252939
1.413000,12.582165,12.962318,5.831844
1.414000,14.830001,17.556417,6.633273
1.415000,14.419365,16.314299,6.245912
1.416000,21.733140,18.898034,9.459902
1.417000,20.326230,25.117744,19.817896
1.418000,19.363874,22.046211,21.597476
1.419000,28.463066,23.220758,16.967123
1.420000,19.206092,18.918264,17.715348
1.421000,12.265397,16.444255,8.904840
1.422000,12.976445,19.142566,20.768800
1.423000,13.252942,18.200934,20.033059
1.424000,8.858145,8.687634,20.149703
1.425000,13.695605,10.040360,18.607504
1.426000,11.466279,6.892169,19.526163
1.427000,9.666007,7.087628,21.838275
1.428000,10.060137,9.020205,22.535925
1.429000,10.776530,9.547646,19.866998
1.430000,9.751522,6.922083,21.398378
1.431000,12.004180,8.046361,20.778001
1.432000,8.510782,10.571379,21.895954
1.433000,9.099671,9.719286,19.174292
1.434000,8.984234,11.311930,26.255221
1.435000,8.057127,12.616285,24.068838
1.436000,7.141822,13.737210,23.722626
1.437000,3.562110,10.066958,22.831732
1.438000,7.499852,10.606824,22.591903
1.439000,9.851445,6.544732,25.619762
1.440000,11.223339,9.462109,25.995992
1.441000,10.259622,14.539683,25.779076
1.442000,10.841515,10.231010,21.254017
1.443000,9.398171,14.296815,23.426268
1.444000,12.237359,14.059715,21.792423
1.445000,9.810890,15.522944,20.503051
1.446000,18.381104,15.113142,21.941152
1.447000,17.088932,13.134878,16.253512
1.448000,6.912750,11.144040,14.357479
1.449000,10.477678,14.504217,20.195975
1.450000,13.768216,17.718065,22.235216
1.451000,22.451364,21.063080,27.108385
1.452000,23.133768,25.823067,25.448601
1.453000,17.000346,19.859940,20.032988
1.454000,16.993214,19.085652,19.267522
1.455000,26.183861,28.633409,25.506421
1.456000,22.822011,24.332705,21.637799
1.457000,23.994653,26.938248,21.252074
1.458000,22.343007,29.141088,21.090971
1.459000,22.723108,26.531984,26.128053
1.460000,17.885748,21.640487,23.588035
1.461000,19.625707,20.790272,19.728982
1.462000,16.982483,17.148261,21.540775
1.463000,17.910674,16.742671,17.926437
1.464000,24.555717,16.758704,12.817185
1.465000,19.223564,17.495225,11.433054
1.466000,22.669458,13.611610,11.903117
1.467000,20.674115,11.659804,15.352667
1.468000,25.625935,19.550909,9.102352
1.469000,28.378665,24.670057,7.501479
1.470000,31.401351,26.922276,9.295150
1.471000,31.776309,25.133703,10.848948
1.472000,19.562180,16.926798,11.404748
1.473000,20.691706,26.118687,14.477632
1.474000,17.752994,24.178317,12.474785
1.475000,17.715819,22.132089,11.964293
1.476000,30.934941,21.599114,23.042811
1.477000,27.145894,15.389825,21.306663
1.478000,24.995381,17.409747,13.047569
1.479000,31.290194,24.071033,15.723942
1.480000,26.907943,21.849703,18.665153
1.481000,27.593955,20.541570,18.663748
1.482000,25.371283,18.349372,20.706044
1.483000,22.205458,20.975694,21.553671
1.484000,26.288030,24.413558,16.991398
1.485000,28.304555,34.113730,23.204908
1.486000,34.768303,37.733396,18.021613
1.487000,49.540648,37.582295,24.624244
1.488000,44.723674,37.958239,18.984939
1.489000,40.516602,35.283681,23.639623
1.490000,36.869288,42.493116,28.069962
1.491000,28.408933,29.086078,22.311129
1.492000,27.967485,32.794603,24.622125
1.493000,20.531300,24.060101,23.896412
1.494000,28.655547,25.578782,31.169918
1.495000,26.246829,25.387385,26.978051
1.496000,24.919581,27.150654,27.336797
1.497000,34.032322,24.871007,25.254208
1.498000,32.400952,20.201178,22.234534
1.499000,32.901037,24.116947,25.564077
1.500000,33.740158,22.755986,24.425200
1.501000,29.824699,28.842838,26.140857
1.502000,31.448785,27.786991,16.699990
1.503000,42.514388,36.379618,25.469406
1.504000,42.484420,38.316393,23.903748
1.505000,34.681310,27.256877,18.878251
1.506000,36.255913,29.667886,19.719114
1.507000,44.295590,37.078623,27.580727
1.508000,38.545741,31.880729,17.239421
1.509000,38.600351,28.496293,20.509538
1.510000,30.579021,19.554648,22.839176
1.511000,31.621440,21.793342,26.726360
1.512000,25.078339,18.051782,18.355167
1.513000,22.139672,19.364470,18.024887
1.514000,28.569581,15.285807,24.486721
1.515000,26.821793,15.052996,17.867012
1.516000,24.072058,9.992433,15.513355
1.517000,21.561139,13.593282,20.584569
1.518000,23.467096,12.548501,15.565649
1.519000,20.325149,13.649330,12.954386
1.520000,25.530635,17.705877,17.937605
1.521000,22.891381,20.995445,23.029067
1.522000,27.139485,24.530604,25.935836
1.523000,28.270764,22.038152,23.512059
1.524000,29.773905,25.005804,26.506743
1.525000,23.291416,28.389559,27.629132
1.526000,20.319885,31.162738,23.813786
1.527000,18.050727,30.884480,24.757129
1.528000,14.236208,26.511372,20.602626
1.529000,16.523104,26.413192,21.113373
1.530000,15.110627,24.373719,16.268504
1.531000,13.303004,23.947777,15.012893
1.532000,14.012105,23.466825,17.755230
1.533000,14.124174,22.982228,16.354834
1.534000,10.210804,23.272393,13.741029
1.535000,10.851016,18.755231,12.368407
1.536000,22.995767,24.631556,19.993225
1.537000,24.656217,26.125799,21.181182
1.538000,23.878943,28.351667,21.092348
1.539000,22.545104,30.121282,21.658010
1.540000,17.522130,25.838636,19.504943
1.541000,13.321203,23.479582,17.002273
1.542000,15.307471,21.154884,14.181881
1.543000,17.829504,21.298958,15.243208
1.544000,24.574266,24.446313,14.326090
1.545000,25.063624,25.612134,18.197189
1.546000,32.282306,29.764970,17.130697
1.547000,30.368593,34.249106,22.449714
1.548000,25.829487,25.321571,16.968626
1.549000,24.165714,24.857871,14.484676
1.550000,20.173201,23.047108,19.638798
1.551000,16.073688,22.621284,16.964080
1.552000,13.482929,12.723758,13.091460
1.553000,20.820923,24.352957,5.747158
1.554000,10.849492,17.539968,6.784409
1.555000,8.831033,19.503055,9.711479
1.556000,8.956879,15.503569,8.757414
1.557000,11.150039,13.723866,11.214540
1.558000,10.027111,16.434726,16.835073
1.559000,14.401352,14.812411,14.579254
1.560000,8.504473,8.021654,16.974655
1.561000,11.436230,17.977364,14.879937
1.562000,14.723969,20.953616,12.651279
1.563000,13.592495,12.677524,14.288645
1.564000,8.863906,8.027274,19.350878
1.565000,8.849300,5.017035,19.016510
1.566000,7.072089,4.569733,19.749636
1.567000,5.857445,7.495810,17.726924
1.568000,6.262058,4.292546,23.114499
1.569000,10.204045,7.699384,12.928297
1.570000,11.805065,12.772032,7.637854
1.571000,9.741793,8.329838,6.838553
1.572000,11.432699,6.658672,4.618317
1.573000,11.446811,7.370606,6.095374
1.574000,11.071964,9.136042,8.359702
1.575000,11.330857,9.469191,6.454749
1.576000,11.312110,8.749447,6.240694
1.577000,10.103539,9.612547,6.448513
1.578000,11.150134,12.242827,6.420920
1.579000,18.049177,11.111485,5.861263
1.580000,13.384902,8.612265,6.452313
1.581000,15.673366,13.062710,7.149209
1.582000,12.406606,15.290309,5.888308
1.583000,12.401172,17.274184,7.287084
1.584000,11.238704,14.455958,5.372211
1.585000,10.368457,9.534659,6.527667
1.586000,13.704760,10.080297,7.318600
1.587000,9.720695,9.870545,10.061601
1.588000,11.040929,10.847213,9.627754
1.589000,11.558820,8.735141,9.694392
1.590000,12.836011,10.090390,8.348278
1.591000,10.904738,11.188230,10.846019
1.592000,12.656946,19.022915,6.045055
1.593000,13.064442,21.298330,7.868345
1.594000,15.578601,22.025315,7.699747
1.595000,12.183011,9.561157,8.539799
1.596000,17.214672,4.456847,8.019519
1.597000,19.504482,8.874737,10.681017
1.598000,17.547058,5.666454,7.805492
1.599000,17.414589,5.116955,8.686541
1.600000,17.463742,5.317051,5.931046
1.601000,23.872069,13.098203,9.844551
1.602000,17.956709,7.207166,11.483124
1.603000,23.333996,16.344882,9.764125
1.604000,28.354264,19.603712,11.307365
1.605000,32.048072,17.047247,6.948864
1.606000,27.001459,15.291515,9.378798
1.607000,24.649827,14.908070,8.230225
1.608000,25.305381,12.982764,8.430719
1.609000,27.101472,19.191061,10.794116
1.610000,31.502304,17.281115,10.118392
1.611000,29.254967,19.924246,10.995588
1.612000,35.485819,25.530343,17.822876
1.613000,31.494884,24.977308,18.601438
1.614000,32.713219,29.329460,25.576215
1.615000,34.838411,28.612893,19.032703
1.616000,32.434788,27.072946,17.537621
1.617000,35.554990,29.844981,18.574134
1.618000,35.709851,25.898174,11.874596
1.619000,36.606311,25.380758,16.896354
1.620000,32.105024,22.028819,13.506085
1.621000,31.671420,25.714731,11.146892
1.622000,29.247134,21.573135,7.456194
1.623000,24.804105,15.594294,11.247009
1.624000,28.232192,17.098431,8.058701
1.625000,25.689890,16.109106,11.040082
1.626000,30.156566,18.718177,9.290912
1.627000,26.586951,19.601832,9.608873
1.628000,32.220890,22.199725,9.439994
1.629000,30.718845,20.168957,10.709651
1.630000,32.828575,18.365895,10.787918
1.631000,31.997166,18.567716,10.576761
1.632000,30.153657,18.812283,9.439994
1.633000,29.618854,15.891680,9.355155
1.634000,24.089204,12.616640,9.414841
1.635000,22.402626,13.290360,10.257323
1.636000,20.236453,12.781492,14.393558
1.637000,17.509564,11.026678,14.845485
1.638000,14.222110,7.048742,12.701500
1.639000,12.665819,5.049534,10.623150
1.640000,8.689662,8.512138,12.234545
1.641000,8.768808,10.727266,11.518513
1.642000,13.203258,9.752219,5.144031
1.643000,5.017020,12.299884,4.947820
1.644000,5.296425,14.695373,6.205061
1.645000,14.518671,15.889234,11.274316
1.646000,12.449955,13.172395,7.996174
1.647000,14.684310,12.747562,7.904236
1.648000,13.273042,12.981910,9.407638
1.649000,14.450321,12.248056,6.125407
1.650000,14.807639,13.977867,6.999734
1.651000,16.812657,22.312770,14.877097
1.652000,17.620064,21.090313,11.967564
1.653000,18.025436,20.801886,15.302553
1.654000,14.005865,17.609911,11.229208
1.655000,17.232780,23.436172,14.086540
1.656000,19.833501,22.867485,15.789914
1.657000,23.715956,28.509633,19.940943
1.658000,20.619736,29.086295,18.913319
1.659000,20.798797,26.566417,16.887274
1.660000,18.194453,23.941853,9.464246
1.661000,27.086772,23.958828,13.414492
1.662000,30.210174,28.663567,13.611988
1.663000,36.216277,33.548238,15.137744
1.664000,26.937083,28.523656,20.505079
1.665000,26.155516,27.633493,19.088129
1.666000,30.715261,31.269183,14.643013
1.667000,25.853247,29.697689,14.262541
1.668000,23.988821,32.366494,18.932485
1.669000,18.601335,25.373791,14.241670
1.670000,31.242134,35.272744,25.610501
1.671000,23.979611,32.153155,20.715072
1.672000,20.197249,31.015250,23.321680
1.673000,22.301700,30.398735,22.622585
1.674000,10.785551,21.179404,15.739664
1.675000,10.517893,16.971804,15.530203
1.676000,14.928318,21.636950,18.876143
1.677000,19.343597,20.376430,20.956273
1.678000,22.261232,11.679442,13.122356
1.679000,21.990455,13.051958,13.283454
1.680000,19.461193,16.723158,12.924346
1.681000,23.621938,15.020319,11.215803
1.682000,20.438121,10.674712,11.773050
1.683000,20.478414,7.760794,11.342731
1.684000,24.181527,10.716691,13.534997
1.685000,18.703628,8.909741,9.129233
1.686000,17.149223,9.322856,9.178193
1.687000,14.887849,9.314333,7.631492
1.688000,13.242786,9.900002,7.593569
1.689000,14.329742,8.898512,6.371051
1.690000,17.124781,11.238238,8.267022
1.691000,18.068341,9.221734,9.730883
1.692000,23.171752,16.069360,8.869383
1.693000,30.003164,19.253095,14.071452
1.694000,33.012955,24.164327,13.229108
1.695000,26.062267,26.560002,14.438404
1.696000,28.723866,18.914148,10.595383
1.697000,28.878404,20.707405,10.459644
1.698000,25.004600,17.495617,10.394615
1.699000,29.431149,24.049439,11.481376
1.700000,30.544440,24.387543,10.791670
1.701000,30.041012,27.822460,15.425318
1.702000,22.777477,21.802279,8.747398
1.703000,17.508970,23.771214,8.307957
1.704000,14.334928,24.740864,8.183550
1.705000,19.528762,21.615449,7.803910
1.706000,15.491990,26.217530,12.610437
1.707000,16.373869,26.871673,11.593804
1.708000,19.891291,26.513455,11.790378
1.709000,31.006172,21.090905,8.420388
1.710000,38.548982,27.260850,15.159073
1.711000,36.226808,24.286414,13.544830
1.712000,28.815021,20.076603,10.541953
1.713000,36.441779,25.073366,20.043837
1.714000,35.940253,26.250409,21.050548
1.715000,31.794482,27.845559,19.667905
1.716000,29.497832,27.497940,24.775351
1.717000,26.052242,28.459466,20.208096
1.718000,22.893031,28.552435,18.574819
1.719000,25.246845,30.537351,18.570287
1.720000,29.298799,28.882501,23.499243
1.721000,29.341461,27.879313,24.050699
1.722000,26.298245,24.678388,17.983370
1.723000,27.046315,26.074640,19.431041
1.724000,22.274428,27.651577,19.796124
1.725000,19.437300,27.185345,21.464046
1.726000,20.689084,24.356701,19.088531
1.727000,20.033763,22.012773,7.185473
1.728000,19.062454,21.010709,10.370365
1.729000,16.861858,22.780465,8.322675
1.730000,17.212379,20.289524,8.714373
1.731000,18.514479,19.900909,18.193788
1.732000,19.867879,20.460941,15.925163
1.733000,19.899023,21.157032,14.752378
1.734000,19.918434,25.040204,20.251839
1.735000,24.407819,23.557188,20.289101
1.736000,20.557913,22.425131,29.815161
1.737000,19.661741,23.015521,22.831924
1.738000,17.827254,17.013318,14.658498
1.739000,16.298437,21.115298,16.683430
1.740000,21.327664,21.458418,14.168295
1.741000,11.945324,19.263367,10.003373
1.742000,20.458738,29.001737,15.730120
1.743000,17.174482,24.851592,14.871400
1.744000,14.603647,21.042682,13.731515
1.745000,21.422368,24.199017,16.102422
1.746000,11.479055,23.143827,15.664502
1.747000,24.737896,34.253772,22.972587
1.748000,34.812019,34.294481,20.295832
1.749000,33.984839,42.479706,25.266358
1.750000,42.442315,40.609091,21.950921
1.751000,45.971004,47.273939,26.575782
1.752000,45.263606,47.495109,30.578626
1.753000,43.850137,42.777703,26.083909
1.754000,44.588922,37.285502,25.429734
1.755000,40.658319,31.659736,22.095084
1.756000,38.487471,28.783718,22.721645
1.757000,32.597269,31.221411,14.770257
1.758000,32.854938,32.921020,11.740067
1.759000,38.330730,35.988269,20.422718
1.760000,38.530176,34.526308,12.515356
1.761000,32.390508,39.967801,15.512977
1.762000,39.257452,40.329704,19.326592
1.763000,41.907450,44.147128,19.561762
1.764000,46.134054,40.799007,16.103267
1.765000,37.923108,32.726894,12.304900
1.766000,41.863629,35.745694,14.681959
1.767000,43.180416,43.006393,17.656496
1.768000,39.792302,43.065788,18.302133
1.769000,30.986630,40.735271,14.929329
1.770000,27.009384,35.254667,17.266805
1.771000,28.126672,26.652995,15.225939
1.772000,27.713046,27.620526,19.362953
1.773000,28.053932,19.457226,19.595768
1.774000,27.630493,19.640007,16.317229
1.775000,32.573523,25.076290,18.085339
1.776000,38.417183,32.143998,24.597863
1.777000,35.061475,26.217068,20.390348
1.778000,38.270099,24.747911,19.320095
1.779000,39.299980,29.406462,26.034289
1.780000,38.441121,31.158691,25.746365
1.781000,37.302956,37.074286,23.192995
1.782000,36.327426,30.974323,25.916319
1.783000,28.712607,26.548645,27.975496
1.784000,25.711261,26.834488,21.613080
1.785000,32.220151,32.410815,24.762283
1.786000,32.693364,29.704657,22.338372
1.787000,32.388371,29.643275,14.704616
1.788000,29.763538,38.495357,19.620593
1.789000,25.044656,36.420905,21.535749
1.790000,21.632003,34.384812,19.543035
1.791000,24.490782,29.635345,16.209289
1.792000,33.301853,36.098793,20.527223
1.793000,23.979144,32.034051,19.071760
1.794000,17.813292,23.907782,18.489195
1.795000,22.881534,23.903721,17.177447
1.796000,26.390582,30.235750,16.578817
1.797000,27.523384,27.646877,20.125810
1.798000,26.365843,30.191296,22.755110
1.799000,28.957307,34.197565,17.899115
1.800000,21.692087,26.261448,13.590310
1.801000,25.816338,29.636898,17.753952
1.802000,22.632826,26.811810,14.479777
1.803000,24.489676,23.334420,25.052881
1.804000,17.095196,21.830958,15.209966
1.805000,17.547026,22.251290,13.716455
1.806000,18.706929,16.300679,23.498669
1.807000,17.830204,21.800216,19.671696
1.808000,21.790974,20.909198,22.740468
1.809000,27.895260,27.078225,30.195788
1.810000,28.234952,21.213544,25.243420
1.811000,25.114416,16.820827,25.688623
1.812000,17.432198,15.791717,25.517415
1.813000,15.719903,11.885325,15.354276
1.814000,16.983005,15.982771,11.483170
1.815000,16.456206,13.084396,12.043199
1.816000,18.230023,16.947150,18.835899
1.817000,17.442211,14.209675,12.360446
1.818000,18.952739,13.543747,11.804158
1.819000,31.996711,17.315531,9.524356
1.820000,31.861709,22.474548,16.903110
1.821000,33.848385,22.724135,13.816145
1.822000,35.709209,27.676848,12.083477
1.823000,32.264672,22.969598,10.870921
1.824000,24.413536,13.634321,15.795384
1.825000,22.806980,10.893564,13.976988
1.826000,22.699091,14.873986,13.623863
1.827000,30.517119,19.326618,16.913540
1.828000,30.889838,20.212693,21.766903
1.829000,29.896063,17.806483,16.680993
1.830000,35.281513,22.686147,13.999098
1.831000,40.800213,25.815251,14.740762
1.832000,39.984016,25.456510,16.415431
1.833000,39.911002,25.056424,18.236990
1.834000,39.208049,28.752866,15.597953
1.835000,35.585226,23.455946,18.432621
1.836000,39.758686,28.363308,18.021432
1.837000,44.188682,32.164706,21.769630
1.838000,37.176122,22.456144,24.832046
1.839000,32.342857,23.350585,20.078632
1.840000,35.060921,21.198107,20.178099
1.841000,30.860520,26.690130,18.499668
1.842000,29.876534,22.813339,14.124635
1.843000,35.223971,26.340272,16.403511
1.844000,31.585216,21.042799,15.180826
1.845000,32.740094,17.881224,18.742810
1.846000,29.952250,15.654847,16.798855
1.847000,39.529731,25.726328,23.282186
1.848000,35.785571,23.628330,22.704330
1.849000,34.010373,20.854017,22.677121
1.850000,31.051543,15.361304,18.214491
1.851000,27.106842,12.651724,18.501069
1.852000,11.439716,9.240778,21.929304
1.853000,9.751633,6.922188,24.533364
1.854000,5.176010,7.098057,22.093400
1.855000,6.179303,7.469372,19.962447
1.856000,11.488036,5.904248,18.166947
1.857000,8.516353,6.107685,22.580574
1.858000,5.749291,6.503260,23.030261
1.859000,5.240081,6.901121,19.134470
1.860000,5.608287,7.541393,14.852340
1.861000,12.545088,7.130353,14.130205
1.862000,10.656347,7.813012,13.118317
1.863000,8.165089,9.171023,16.762622
1.864000,4.986587,8.364625,17.142025
1.865000,4.967595,10.477727,14.860305
1.866000,6.567205,8.052586,18.754410
1.867000,5.196894,9.657878,24.569398
1.868000,6.872162,6.978159,21.394442
1.869000,7.889742,9.296600,21.186973
1.870000,9.016556,9.168337,20.310852
1.871000,13.794857,4.572963,17.336222
1.872000,19.679046,6.920140,20.721164
1.873000,19.549322,5.601955,20.013918
1.874000,20.314434,7.833506,15.280171
1.875000,20.217307,8.501127,18.594591
1.876000,20.392587,9.320583,14.314661
1.877000,16.356028,7.918299,17.298964
1.878000,20.673175,8.432211,16.479765
1.879000,22.202406,11.937667,13.388615
1.880000,23.769674,12.621503,5.342078
1.881000,19.219326,11.586131,5.748457
1.882000,20.097332,10.047938,5.253277
1.883000,22.542721,14.222359,4.849746
1.884000,26.117459,18.197884,5.539449
1.885000,32.691584,18.746492,11.390463
1.886000,32.475576,20.475347,7.090971
1.887000,28.621670,18.682548,11.385306
1.888000,31.321108,24.930261,12.214331
1.889000,33.862749,25.311412,10.266902
1.890000,38.991474,27.111686,11.110358
1.891000,30.245325,22.378324,8.471571
1.892000,26.738515,21.176389,9.475599
1.893000,22.739036,23.885512,8.898312
1.894000,22.246436,23.147338,6.361143
1.895000,32.043907,21.634514,8.415072
1.896000,26.411794,23.506093,3.811629
1.897000,27.713396,23.019357,5.827112
1.898000,23.796489,19.089114,5.074090
1.899000,25.703932,22.975111,6.604891
1.900000,29.416571,20.407116,13.418555
1.901000,31.358763,22.482379,14.433534
1.902000,38.764316,30.053297,26.328542
1.903000,33.945956,32.149577,24.913675
1.904000,41.734437,29.642700,20.857669
1.905000,46.758954,36.239166,22.877889
1.906000,36.603884,35.564247,21.082099
1.907000,33.029488,29.930835,18.174171
1.908000,22.695600,30.680596,16.706341
1.909000,27.392851,32.347994,17.914194
1.910000,37.357860,38.254003,19.916487
1.911000,44.809939,38.040609,21.779334
1.912000,43.071566,37.444043,26.313776
1.913000,31.733990,27.157941,21.202091
1.914000,39.373021,35.669259,24.428590
1.915000,39.593182,34.782906,25.024706
1.916000,33.420610,28.842443,22.467907
1.917000,28.797101,29.476866,20.678100
1.918000,18.975295,24.514596,15.494493
1.919000,21.723786,29.300466,18.023076
1.920000,16.671362,26.138824,14.497996
1.921000,18.568717,31.189843,17.506448
1.922000,22.859105,32.824836,18.720441
1.923000,20.561987,32.001181,20.442361
1.924000,25.101672,30.139779,22.020751
1.925000,34.878687,32.569022,25.873311
1.926000,29.653472,32.908692,24.206660
1.927000,29.582300,38.320793,24.260211
1.928000,33.557422,46.667008,30.431447
1.929000,32.820451,46.866692,28.939719
1.930000,48.668411,53.963457,30.732671
1.931000,45.946629,44.576250,27.407535
1.932000,33.606604,33.339315,13.678915
1.933000,37.522281,35.293454,13.703470
1.934000,44.540083,35.424778,26.402001
1.935000,34.825325,29.602183,22.603329
1.936000,37.648978,36.547957,25.096464
1.937000,44.669359,36.103843,21.619000
1.938000,53.589930,43.623439,23.283098
1.939000,46.917642,41.295658,26.346027
1.940000,49.272403,44.780940,23.009348
1.941000,57.245473,47.275790,25.656114
1.942000,48.487103,46.162897,26.201715
1.943000,50.233342,53.583480,26.782635
1.944000,36.070283,42.328500,29.686574
1.945000,45.307162,46.863746,27.753643
1.946000,45.138815,48.249565,28.908366
1.947000,45.989943,51.740404,32.530086
1.948000,42.129811,42.922669,30.980438
1.949000,45.421767,41.533870,24.352091
1.950000,48.683854,38.275815,29.584470
1.951000,47.034613,34.454244,19.860483
1.952000,50.498803,41.983936,22.047074
1.953000,49.249424,40.762362,21.314259
1.954000,56.584726,46.056002,19.070499
1.955000,52.537641,37.606238,24.622989
1.956000,48.969854,38.025479,21.327879
1.957000,39.587805,33.477920,20.836880
1.958000,38.045081,34.830201,19.734866
1.959000,43.057792,30.954053,19.359862
1.960000,39.235331,25.805148,15.921233
1.961000,31.533759,23.904556,11.480591
1.962000,35.420631,29.036953,22.561768
1.963000,47.670143,41.284759,17.587482
1.964000,45.059646,34.171324,25.563873
1.965000,46.713322,35.479583,23.211497
1.966000,40.578104,31.446983,17.896635
1.967000,37.384015,30.974460,15.088751
1.968000,32.333735,26.774103,8.375873
1.969000,26.484925,26.232003,8.823684
1.970000,29.140523,24.931885,8.888422
1.971000,17.982325,22.550036,8.269340
1.972000,23.239620,27.362794,10.593894
1.973000,17.052007,25.347058,10.007534
1.974000,16.257512,20.613094,7.061572
1.975000,19.277728,19.590563,10.532220
1.976000,14.118031,24.054171,13.384408
1.977000,17.411074,27.844553,17.439060
1.978000,24.141667,36.330272,26.740570
1.979000,27.310731,40.990231,27.839753
1.980000,25.136982,37.966123,28.228513
1.981000,22.890175,35.987283,27.032695
1.982000,25.954177,32.658746,27.617852
1.983000,26.670052,40.376742,30.031160
1.984000,22.038026,34.384099,27.486727
1.985000,16.018696,31.254646,28.345642
1.986000,18.530045,24.318026,23.761127
1.987000,18.172853,21.151443,23.043996
1.988000,14.362523,19.641245,20.460364
1.989000,11.888538,12.465450,21.824937
1.990000,16.828085,12.076604,21.341925
1.991000,16.875707,14.423091,25.601505
1.992000,26.571094,17.123578,24.027550
1.993000,22.383304,13.250642,21.053452
1.994000,21.669792,22.500671,21.668177
1.995000,14.318357,13.786420,21.435316
1.996000,12.156170,15.143234,20.160599
1.997000,14.853545,24.693357,22.672639
1.998000,14.013857,25.838191,24.580953
1.999000,21.625421,21.306884,19.501083
